sim_id,fragment_id,fragment_mass_kg,mass_ratio,semi_major_axis_a,eccentricity_e,inclination_i,apoapsis_Rm,periapsis_Rm
Ma_xp_A2000_n70_r16_v00,235,3236483250994854.5,3.23766163773353e-05,-92676189.8271303,1.0740574956186857,0.003907988343473717,inf,2.0248905508420667
Ma_xp_A2000_n70_r16_v00,236,3236483250994854.5,3.23766163773353e-05,384075368.1843044,0.9872031223715647,0.018113214398912055,225.17650711959232,1.450056199070887
Ma_xp_A2000_n70_r16_v00,237,3206790744104993.5,3.2079583199561576e-05,486863548.63923633,0.9899310538318651,0.004971444767752581,285.8312123959277,1.4462908577889384
Ma_xp_A2000_n70_r16_v00,238,3186995739511753.0,3.188156108104577e-05,-260344564.1485274,1.0178007888918963,0.007308348396822925,inf,1.3672632027026663
Ma_xp_A2000_n70_r16_v00,239,3177098237215132.5,3.1782550021787855e-05,84785835.55375637,0.9518178905000765,0.0010069785124033727,48.82328092486183,1.2052398326282927
Ma_xp_A2000_n70_r16_v00,240,3137508228028651.0,3.1386505784756234e-05,-163332781.69757915,1.0382302373127315,0.005676040219687558,inf,1.8422336643301405
Ma_xp_A2000_n70_r16_v00,241,3137508228028651.0,3.1386505784756234e-05,85655509.93888281,0.9403407880113205,0.013283548145257996,49.034040316366244,1.5076383612456867
Ma_xp_A2000_n70_r16_v00,242,3107815721138790.0,3.1089472606982514e-05,-99078491.66040465,1.0673381774298385,0.01860021615713586,inf,1.968362605372209
Ma_xp_A2000_n70_r16_v00,243,3107815721138790.0,3.1089472606982514e-05,733629065.3248321,0.9936557553722134,0.0006199349156008405,431.51019572007345,1.3731589486576694
Ma_xp_A2000_n70_r16_v00,244,3107815721138790.0,3.1089472606982514e-05,74771508.93847668,0.948168235099631,0.01817389661080102,42.976096357695354,1.1433955664684947
Ma_xp_A2000_n70_r16_v00,245,3088020716545549.0,3.08914504884667e-05,-328378659.49205875,1.0164779458220488,0.0075218992836770604,inf,1.5964023484959848
