mass_log10_kg,spin_axis,spin_period_hr,resolution_value,fof_linking_length,special_case_code,timestep,v_inf_kms,periapsis_Rm,has_explicit_spin,target_mass_kg,particle_log10,encounter_eccentricity_proxy,v_inf_squared,periapsis_inverse,spin_frequency_hr_inv,angular_momentum_proxy,asteroid_radius_km,time_within_2_mars_radii_hr,time_within_tidal_disruption_hr,has_spin,particle_mass_proxy,mass_resolution_interaction,spin_period_filled,is_exact_observed,interpolation_class,inside_parameter_ranges,inside_convex_hull,nearest_distance,distance_k3_mean,distance_k5_mean,local_support_count,nearest_supporting_physical_files,pred_gradient_boosting,pred_random_forest,pred_ridge,predicted_bmf,prediction_mean,prediction_min,prediction_max,prediction_std,prediction_range,local_prediction_variability,near_zero_boundary,trust_level,source
19.5,none,,65,0.002,none,90000,0.8,1.3,False,3.162277660168379e+19,1.8129133566428555,1.0658456999414174,0.6400000000000001,0.7692307692307692,,1.04,140.87995649532473,0.9280610426078901,1.56066929214705,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0395174788059491,1.0395174788059494,1.0835501265653102,5,Ma_xp_A2000_n65_r14_v08_90000.hdf5; Ma_xp_A2000_n65_r12_v08_90000.hdf5; Ma_xp_A1900_n65_r12_v08_90000.hdf5,0.004733576509015727,0.03038213724554159,-0.0410278925848309,0.004733576509015727,-0.001970726276757861,-0.0410278925848309,0.03038213724554159,0.029535953762334824,0.07141002983037249,0.012667675047487163,True,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.4,False,3.162277660168379e+19,1.8129133566428555,1.0709107537830649,0.6400000000000001,0.7142857142857143,,1.1199999999999999,140.87995649532473,0.8949018066839958,1.5599172890408994,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.0992187430609406,5,Ma_xp_A2000_n65_r14_v08_90000.hdf5; Ma_xp_A2000_n65_r14_v10_90000.hdf5; Ma_xp_A1900_n65_r14_v06_90000.hdf5,-0.004485191948193519,0.014021176541809236,-0.046499266766550196,-0.004485191948193519,-0.012321094057644826,-0.046499266766550196,0.014021176541809236,0.025321032574545148,0.06052044330835943,0.007503517897674808,False,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.5,False,3.162277660168379e+19,1.8129133566428555,1.0759758076247123,0.6400000000000001,0.6666666666666666,,1.2000000000000002,140.87995649532473,0.8493696167067138,1.552946494912343,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0395174788059494,1.0762113519387502,1.1055664504449907,5,Ma_xp_A2000_n65_r14_v08_90000.hdf5; Ma_xp_A2000_n65_r16_v08_90000.hdf5; Ma_xp_A2000_n65_r14_v10_90000.hdf5,-0.002840968885813746,0.0077905135211402245,-0.0524464827958564,-0.002840968885813746,-0.015832312720176638,-0.0524464827958564,0.0077905135211402245,0.02625141510205301,0.060236996316996624,0.008976755487846601,False,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.6,False,3.162277660168379e+19,1.8129133566428555,1.0810408614663598,0.6400000000000001,0.625,,1.2800000000000002,140.87995649532473,0.7885944111107589,1.5392987010643135,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.1036646408131427,5,Ma_xp_A2000_n65_r16_v08_90000.hdf5; Ma_xp_A2000_n65_r16_v10_90000.hdf5; Ma_xp_A2000_n65_r16_v06_90000.hdf5,-0.005469838634974073,0.0032490505738537816,-0.05911060593209494,-0.005469838634974073,-0.02044379799773841,-0.05911060593209494,0.0032490505738537816,0.027572284201510113,0.06235965650594872,0.006999489107115599,False,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.7,False,3.162277660168379e+19,1.8129133566428555,1.0861059153080073,0.6400000000000001,0.5882352941176471,,1.36,140.87995649532473,0.7078638782853403,1.5184214354081034,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0395174788059491,1.07621135193875,1.1055664504449907,5,Ma_xp_A2000_n65_r16_v08_90000.hdf5; Ma_xp_A2000_n65_r18_v08_90000.hdf5; Ma_xp_A2000_n65_r16_v10_90000.hdf5,-0.008163006953656904,0.0037769685665123374,-0.06682935804131976,-0.008163006953656904,-0.023738465476154772,-0.06682935804131976,0.0037769685665123374,0.030857300815231217,0.0706063266078321,0.005906828685000912,False,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.8,False,3.162277660168379e+19,1.8129133566428555,1.0911709691496547,0.6400000000000001,0.5555555555555556,,1.4400000000000002,140.87995649532473,0.5982332520861442,1.4896375435423213,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.123909509204583,5,Ma_xp_A2000_n65_r18_v08_90000.hdf5; Ma_xp_A2000_n65_r18_v10_90000.hdf5; Ma_xp_A2000_n65_r18_v06_90000.hdf5,-0.008163006953656904,0.0012023639280164323,-0.07618500624980137,-0.008163006953656904,-0.027715216425147283,-0.07618500624980137,0.0012023639280164323,0.03448591922483175,0.0773873701778178,0.0070793466226652425,False,medium,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,1.9,False,3.162277660168379e+19,1.8129133566428555,1.0962360229913022,0.6400000000000001,0.5263157894736842,,1.52,140.87995649532473,0.43728592707089603,1.452100505548455,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0395174788059491,1.1129052250715505,1.127582774324671,5,Ma_xp_A2000_n65_r18_v08_90000.hdf5; Ma_xp_A2000_n65_r18_v10_90000.hdf5; Ma_xp_A2000_n65_r18_v06_90000.hdf5,-0.016964651228175375,0.001180383735887542,-0.08856196431106755,-0.016964651228175375,-0.03478207726778513,-0.08856196431106755,0.001180383735887542,0.03874289406891651,0.08974234804695509,0.006590620030354369,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,2.0,False,3.162277660168379e+19,1.8129133566428555,1.1013010768329496,0.6400000000000001,0.5,,1.6,140.87995649532473,0.0,1.4047262380679093,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.1174920741712955,1.124901903758299,1.1713195042107825,5,Ma_xp_A1900_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r18_v08_90000.hdf5,-0.02025491198986417,0.0011184789755891219,-0.11749502110020618,-0.02025491198986417,-0.04554381803816041,-0.11749502110020618,0.0011184789755891219,0.051620003725282956,0.1186135000757953,0.006473109762173972,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,2.2,False,3.162277660168379e+19,1.8129133566428555,1.1114311845162448,0.6400000000000001,0.45454545454545453,,1.7600000000000002,140.87995649532473,0.0,1.2742114716955346,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.2409459048895082,1.3186039008257968,1.4027243326686896,2,Ma_xp_A1900_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r18_v08_90000.hdf5,-0.02025491198986417,0.0011036149021198482,-0.12298405695157205,-0.02025491198986417,-0.04737845134643879,-0.12298405695157205,0.0011036149021198482,0.0541676555823868,0.1240876718536919,0.006495445496323452,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,2.4,False,3.162277660168379e+19,1.8129133566428555,1.1215612921995397,0.6400000000000001,0.4166666666666667,,1.92,140.87995649532473,0.0,1.077888620118191,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.5535190207851226,1.6260056074045037,1.7499679468826426,0,Ma_xp_A1900_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v04_90000.hdf5,-0.012085681128328264,0.0011036149021198482,-0.12889064178492907,-0.012085681128328264,-0.046624236003712495,-0.12889064178492907,0.0011036149021198482,0.05841980556035505,0.12999425668704892,0.007339919282878456,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,2.6,False,3.162277660168379e+19,1.8129133566428555,1.1316913998828346,0.6400000000000001,0.3846153846153846,,2.08,140.87995649532473,0.0,0.7615495076272267,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.9670313579282475,2.025664850842688,2.110544229737318,0,Ma_xp_A1900_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v04_90000.hdf5,0.0027060627066299594,0.0011036149021198482,-0.13592832900478266,0.0027060627066299594,-0.04403955046534428,-0.13592832900478266,0.0027060627066299594,0.06497847169560089,0.13863439171141262,0.007799804385958227,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,2.8,False,3.162277660168379e+19,1.8129133566428555,1.1418215075661298,0.6400000000000001,0.35714285714285715,,2.2399999999999998,140.87995649532473,0.0,0.0,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,2.270389659639894,2.3771284512113833,2.4323086327326857,0,Ma_xp_A1900_n65_r26_v00_90000.hdf5; Ma_xp_A1900_n65_r20_v06_90000.hdf5; Ma_xp_A2000_n65_r20_v06_90000.hdf5,-0.016969896090981536,0.0011036149021198482,-0.1479502618006341,-0.016969896090981536,-0.054605514329831926,-0.1479502618006341,0.0011036149021198482,0.0664158332538023,0.14905387670275394,0.00697594314386083,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.8,3.0,False,3.162277660168379e+19,1.8129133566428555,1.1519516152494247,0.6400000000000001,0.3333333333333333,,2.4000000000000004,140.87995649532473,0.0,0.0,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,2.4552278541265538,2.632453786069284,2.69695922798153,0,Ma_xp_A1900_n65_r26_v00_90000.hdf5; Ma_xp_A2000_s030z_n65_r30_v00_90000.hdf5; Ma_xp_A2000_n65_r24_v00_90000.hdf5,-0.016969896090981536,0.0011036149021198482,-0.1509146125779424,-0.016969896090981536,-0.05559363125560136,-0.1509146125779424,0.0011036149021198482,0.06780476905594476,0.15201822748006225,0.003695562438761181,False,low,mass19.5_peri
19.5,none,,65,0.002,none,90000,0.0,1.2,False,3.162277660168379e+19,1.8129133566428555,1.0,0.0,0.8333333333333334,,0.0,140.87995649532473,0.9827806394355548,1.614442585309293,0,4.865042554105199e+17,17.687086643357144,0.0,False,boundary interpolation,True,True,0.0,0.6692639532390069,0.8173653634657839,5,Ma_xp_A1950_n65_r12_v00_90000.hdf5; Ma_xp_A1900_n65_r12_v00_90000.hdf5; Ma_xp_A2000_n65_r12_v00_90000.hdf5,0.06873595474135437,0.08392570475961471,0.08703485927128196,0.06873595474135437,0.07989883959075035,0.06873595474135437,0.08703485927128196,0.007994756992971953,0.018298904529927593,0.04669784158452285,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.2,1.2,False,3.162277660168379e+19,1.8129133566428555,1.0037987903812355,0.04000000000000001,0.8333333333333334,,0.24,140.87995649532473,0.9806831622829186,1.6105617858015973,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,0.49089866352352296,0.8328968410801814,0.9467349343166269,5,Ma_xp_A1950_n65_r12_v00_90000.hdf5; Ma_xp_A2000_n65_r12_v02_90000.hdf5; Ma_xp_A1900_n65_r12_v02_90000.hdf5,0.057186124165799004,0.060956002368746216,0.05217430083489573,0.057186124165799004,0.05677214245648032,0.05217430083489573,0.060956002368746216,0.003597045648783255,0.008781701533850488,0.04557801676055753,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.4,1.2,False,3.162277660168379e+19,1.8129133566428555,1.0151951615249424,0.16000000000000003,0.8333333333333334,,0.48,140.87995649532473,0.9744710491123042,1.5990893158984896,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,0.9817973270470459,0.9965297289213556,1.0449146670213314,5,Ma_xp_A1950_n65_r12_v00_90000.hdf5; Ma_xp_A1900_n65_r12_v04_90000.hdf5; Ma_xp_A2000_n65_r12_v04_90000.hdf5,0.029581341700507403,0.05688890428085685,0.020062022437017178,0.029581341700507403,0.035510756139460475,0.020062022437017178,0.05688890428085685,0.015608187451391892,0.03682688184383967,0.04361539410335196,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.6,1.2,False,3.162277660168379e+19,1.8129133566428555,1.0341891134311205,0.36,0.8333333333333334,,0.72,140.87995649532473,0.9643768113754055,1.580514285261953,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.0947728453087384,5,Ma_xp_A2000_n65_r12_v06_90000.hdf5; Ma_xp_A1900_n65_r12_v04_90000.hdf5; Ma_xp_A2000_n65_r12_v04_90000.hdf5,0.052375781069974446,0.0500642191979213,-0.009282319947903017,0.052375781069974446,0.03105256010666424,-0.009282319947903017,0.052375781069974446,0.028536675131420247,0.06165810101787746,0.024582880556319565,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.8,1.2,False,3.162277660168379e+19,1.8129133566428555,1.06078064609977,0.6400000000000001,0.8333333333333334,,0.96,140.87995649532473,0.950761528447568,1.5555878292397605,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0417613112961055,1.0720536164461814,5,Ma_xp_A2000_n65_r12_v08_90000.hdf5; Ma_xp_A1900_n65_r12_v08_90000.hdf5; Ma_xp_A2000_n65_r12_v10_90000.hdf5,0.004733576509015727,0.03216544613339893,-0.03582829988944547,0.004733576509015727,0.00035690758432306335,-0.03582829988944547,0.03216544613339893,0.027930315641038324,0.0679937460228444,0.01890880563181957,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.0,1.2,False,3.162277660168379e+19,1.8129133566428555,1.0949697595308905,1.0,0.8333333333333334,,1.2,140.87995649532473,0.934080602193229,1.5252422398947536,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0417613112961055,1.0720536164461814,5,Ma_xp_A2000_n65_r12_v10_90000.hdf5; Ma_xp_A1900_n65_r12_v10_90000.hdf5; Ma_xp_A2000_n65_r12_v08_90000.hdf5,-0.0029638553793114937,0.02780931892262807,-0.05953771859151444,-0.0029638553793114937,-0.011564085016065954,-0.05953771859151444,0.02780931892262807,0.03617410863198463,0.08734703751414251,0.00809576545546523,True,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.2,1.2,False,3.162277660168379e+19,1.8129133566428555,1.136756453724482,1.44,0.8333333333333334,,1.44,140.87995649532473,0.9148449085136009,1.4905024966024005,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.119463611452381,5,Ma_xp_A2000_n65_r12_v12_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A1900_n65_r12_v10_90000.hdf5,-0.00973444512863356,0.026661737946922694,-0.08036796780656077,-0.00973444512863356,-0.02114689166275721,-0.08036796780656077,0.026661737946922694,0.04443363913628192,0.10702970575348347,0.007023732995375258,True,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.4,1.2,False,3.162277660168379e+19,1.8129133566428555,1.1861407286805452,1.9599999999999997,0.8333333333333334,,1.68,140.87995649532473,0.8935831841748193,1.4524047288711484,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.0038959298585104,1.0796266927337006,1.2094496617206763,5,Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r12_v12_90000.hdf5; Ma_xp_A2000_n65_r12_v16_90000.hdf5,-0.01298861966043004,0.01972031310335287,-0.09827523774317218,-0.01298861966043004,-0.03051451476674978,-0.09827523774317218,0.01972031310335287,0.04974002582998935,0.11799555084652505,0.005732228807066802,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.5,1.2,False,3.162277660168379e+19,1.8129133566428555,1.2136819589445034,2.25,0.8333333333333334,,1.7999999999999998,140.87995649532473,0.8823546454429847,1.4324070290350595,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.0334662125337133,1.103976190970575,1.296602257986109,3,Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r12_v12_90000.hdf5,-0.01134439659805027,0.01972031310335287,-0.10611940937507575,-0.01134439659805027,-0.03258116428992438,-0.10611940937507575,0.01972031310335287,0.05352357215819931,0.12583972247842862,0.006260926703903059,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.6,1.2,False,3.162277660168379e+19,1.8129133566428555,1.2431225843990794,2.5600000000000005,0.8333333333333334,,1.92,140.87995649532473,0.870810053062178,1.4119313004100371,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.0038959298585104,1.1751907064103155,1.4180397235660533,3,Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r12_v12_90000.hdf5,-0.009954727105208037,0.019452268958179447,-0.11321719269659009,-0.009954727105208037,-0.03457321694787289,-0.11321719269659009,0.019452268958179447,0.05689082553770063,0.13266946165476953,0.006051687801947189,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,2.0,1.2,False,3.162277660168379e+19,1.8129133566428555,1.3798790381235615,4.0,0.8333333333333334,,2.4,140.87995649532473,0.8225825554631094,1.327272154841897,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.4041841152011394,1.6830251143748896,1.8378674057099027,1,Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A1900_s030z_n65_r12_v20_90000.hdf5,-0.009954727105208037,0.019148516386591728,-0.1340541505061891,-0.009954727105208037,-0.04162012040826847,-0.1340541505061891,0.019148516386591728,0.06643185548888032,0.15320266689278084,0.0060847630529389215,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.0,1.6,False,3.162277660168379e+19,1.8129133566428555,1.0,0.0,0.625,,0.0,140.87995649532473,0.821281919029865,1.608818427700622,0,4.865042554105199e+17,17.687086643357144,0.0,False,boundary interpolation,True,True,0.0,0.6692639532390069,0.8173653634657839,5,Ma_xp_A1950_n65_r16_v00_90000.hdf5; Ma_xp_A1900_n65_r16_v00_90000.hdf5; Ma_xp_A2000_n65_r16_v00_90000.hdf5,0.013112457694803134,0.00823551366715997,0.036912368194789644,0.013112457694803134,0.01942011318558425,0.00823551366715997,0.036912368194789644,0.012528111981792375,0.028676854527629674,0.042418795158624484,True,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.2,1.6,False,3.162277660168379e+19,1.8129133566428555,1.0050650538416475,0.04000000000000001,0.625,,0.32000000000000006,140.87995649532473,0.8191185930993311,1.6041920074662481,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,0.49089866352352296,0.8328968410801814,0.9467349343166269,5,Ma_xp_A1950_n65_r16_v00_90000.hdf5; Ma_xp_A2000_n65_r16_v02_90000.hdf5; Ma_xp_A1900_n65_r16_v02_90000.hdf5,0.01246296853409551,0.008953911513084802,0.011108296015567752,0.01246296853409551,0.010841725354249356,0.008953911513084802,0.01246296853409551,0.0014449141225422203,0.0035090570210107083,0.040449650938908524,False,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.4,1.6,False,3.162277660168379e+19,1.8129133566428555,1.02026021536659,0.16000000000000003,0.625,,0.6400000000000001,140.87995649532473,0.8127298954070143,1.5905508285215892,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,0.9817973270470459,0.9965297289213556,1.0449146670213314,5,Ma_xp_A1950_n65_r16_v00_90000.hdf5; Ma_xp_A2000_n65_r16_v04_90000.hdf5; Ma_xp_A1900_n65_r16_v04_90000.hdf5,0.01583028646488285,0.008280732368448285,-0.013516048154611354,0.01583028646488285,0.0035316568929065935,-0.013516048154611354,0.01583028646488285,0.012442323665728592,0.029346334619494204,0.02628343466477499,False,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.6,1.6,False,3.162277660168379e+19,1.8129133566428555,1.0455854845748274,0.36,0.625,,0.96,140.87995649532473,0.8024067910450003,1.5685756873017576,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.0992187430609406,5,Ma_xp_A2000_n65_r16_v06_90000.hdf5; Ma_xp_A1900_n65_r16_v04_90000.hdf5; Ma_xp_A2000_n65_r16_v04_90000.hdf5,0.003035017661765531,0.0053594952981357025,-0.036935264723017835,0.003035017661765531,-0.009513583921038868,-0.036935264723017835,0.0053594952981357025,0.01941326406652099,0.04229476002115354,0.010146266468671965,False,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.8,1.6,False,3.162277660168379e+19,1.8129133566428555,1.0810408614663598,0.6400000000000001,0.625,,1.2800000000000002,140.87995649532473,0.7885944111107589,1.5392987010643135,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.1036646408131427,5,Ma_xp_A2000_n65_r16_v08_90000.hdf5; Ma_xp_A2000_n65_r16_v10_90000.hdf5; Ma_xp_A2000_n65_r16_v06_90000.hdf5,-0.005469838634974073,0.003249050573853781,-0.05911060593209491,-0.005469838634974073,-0.020443797997738402,-0.05911060593209491,0.003249050573853781,0.027572284201510103,0.06235965650594869,0.006999489107115599,False,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.0,1.6,False,3.162277660168379e+19,1.8129133566428555,1.1266263460411872,1.0,0.625,,1.6,140.87995649532473,0.7718420200458999,1.5039770163205064,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0870365223207041,1.1283554069567852,5,Ma_xp_A2000_n65_r16_v10_90000.hdf5; Ma_xp_A2000_n65_r16_v08_90000.hdf5; Ma_xp_A2000_n65_r18_v10_90000.hdf5,-0.009627144490673242,0.0019335088109036847,-0.0799944511002503,-0.009627144490673242,-0.02922936226000662,-0.0799944511002503,0.0019335088109036847,0.036205274568845085,0.08192795991115398,0.006035139831619624,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.2,1.6,False,3.162277660168379e+19,1.8129133566428555,1.1823419382993094,1.44,0.625,,1.92,140.87995649532473,0.7527487022633013,1.4639596391307308,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.1174920741712955,1.1997946279834373,1.2954975783699652,4,Ma_xp_A2000_n65_r16_v10_90000.hdf5; Ma_xp_A2000_n65_r18_v10_90000.hdf5; Ma_xp_A2000_n65_r14_v10_90000.hdf5,-0.007073145852304722,0.0019323441558276614,-0.09953511892260389,-0.007073145852304722,-0.03489197353969365,-0.09953511892260389,0.0019323441558276614,0.0458572196883522,0.10146746307843155,0.007219690913462767,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.4,1.6,False,3.162277660168379e+19,1.8129133566428555,1.2481876382407269,1.9599999999999997,0.625,,2.2399999999999998,140.87995649532473,0.731913930701468,1.4205710249980728,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.4041841152011396,1.4607983159934828,1.4880409817693014,1,Ma_xp_A2000_n65_r16_v10_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r18_v10_90000.hdf5,-0.010179245250609249,0.0019320577652351967,-0.11768119131961954,-0.010179245250609249,-0.0419761262683312,-0.11768119131961954,0.0019320577652351967,0.05375942442028344,0.11961324908485474,0.005914278034502246,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.5,1.6,False,3.162277660168379e+19,1.8129133566428555,1.2849092785926712,2.25,0.625,,2.4000000000000004,140.87995649532473,0.7210211829739117,1.3979978523878676,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.4942172614965608,1.5246586271675104,1.5792875987833543,0,Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r16_v10_90000.hdf5,-0.010179245250609249,0.0019320577652351967,-0.12621609821709115,-0.010179245250609249,-0.04482109523415507,-0.12621609821709115,0.0019320577652351967,0.05776695017123852,0.12814815598232634,0.005929980620579789,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,1.6,1.6,False,3.162277660168379e+19,1.8129133566428555,1.3241634458654392,2.5600000000000005,0.625,,2.5600000000000005,140.87995649532473,0.7098990114887982,1.3750252528993254,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.473919892698374,1.5994725647089212,1.6885867193290636,0,Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A2000_n65_r12_v12_90000.hdf5,-0.010179245250609249,0.0019320577652351967,-0.13438482791657408,-0.010179245250609249,-0.047544005133982714,-0.13438482791657408,0.0019320577652351967,0.061604476522156955,0.13631688568180927,0.005929980620579789,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,2.0,1.6,False,3.162277660168379e+19,1.8129133566428555,1.5065053841647487,4.0,0.625,,3.2,140.87995649532473,0.664243282275922,1.2814864832697819,0,4.865042554105199e+17,17.687086643357144,0.0,False,extrapolation,True,False,1.7709787806432662,2.0023947323139204,2.1352755288472522,0,Ma_xp_A2000_n65_r12_v16_90000.hdf5; Ma_xp_A2000_n65_r12_v14_90000.hdf5; Ma_xp_A1900_s030z_n65_r12_v20_90000.hdf5,-0.010179245250609249,0.001791890638714334,-0.1633029791977497,-0.010179245250609249,-0.057230111269881534,-0.1633029791977497,0.001791890638714334,0.07516389650380642,0.16509486983646401,0.006077548032565817,False,low,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.0,2.0,False,3.162277660168379e+19,1.8129133566428555,1.0,0.0,0.5,,0.0,140.87995649532473,0.0,1.4788571295282895,0,4.865042554105199e+17,17.687086643357144,0.0,False,boundary interpolation,True,True,1.0038959298585104,1.027643629156803,1.0559209017950755,5,Ma_xp_A2000_n65_r20_v00_90000.hdf5; Ma_xp_A1900_n65_r19_v00_90000.hdf5; Ma_xp_A2000_n65_r19_v00_90000.hdf5,-0.009419170603210953,0.001938053075208409,-0.05038378851135791,-0.009419170603210953,-0.01928830201312015,-0.05038378851135791,0.001938053075208409,0.022471368343471767,0.052321841586566324,0.010267264609479855,False,medium,mass19.5_velocity
19.5,none,,65,0.002,none,90000,0.2,2.0,False,3.162277660168379e+19,1.8129133566428555,1.0063313173020594,0.04000000000000001,0.5,,0.4,140.87995649532473,0.0,1.4738750056555374,0,4.865042554105199e+17,17.687086643357144,0.0,False,sparse interpolation,True,True,1.0038959298585104,1.0796266927337006,1.1036646408131427,5,Ma_xp_A2000_n65_r20_v02_90000.hdf5; Ma_xp_A2000_n65_r20_v04_90000.hdf5; Ma_xp_A2000_n65_r20_v00_90000.hdf5,-0.010009539101492264,0.0027551677708022764,-0.06699310342049206,-0.010009539101492264,-0.024749158250394015,-0.06699310342049206,0.0027551677708022764,0.030322132873910085,0.06974827119129433,0.010010568044283382,False,medium,mass19.5_velocity
