fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,largest_fragment_particle_count,total_fragment_mass_kg,bound_fragment_count,energy_bound_mass_kg,energy_bound_mass_fraction,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,target_mass_kg,captured_mass_kg,captured_mass_fraction,raw_hdf5_path,method,unresolved_handling,simulation_id,filename,file_path,file_size_bytes,mass_value,special_case_code,spin_value,spin_axis,has_explicit_spin,resolution_value,periapsis_value,velocity_value,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles,bound_mass_kg_existing_fof_csv,bound_mass_fraction_existing_fof_csv,unbound_mass_kg_existing_fof_csv,unbound_mass_fraction_existing_fof_csv
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.006,2244071,9.989875280740246e+19,0.0,4.14916770565e+19,0.415071436428,2.46145885951e+19,0.246237640174,0.0,114.0,7.534814893649999e+19,0.753762359826,6.949959038019135e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000.hdf5,462775088,2000,,,,False,65,18,0,0,PartType0,3227695,114,114,True,kg,9.989875280740246e+19,6.949958986109239e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.989875285567324e+19,1.0
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.008,2244283,9.990931371446103e+19,0.0,4.14916770565e+19,0.415071436428,2.46145885951e+19,0.246237640174,0.0,110.0,7.534814893649999e+19,0.753762359826,6.9506156087408525e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000.hdf5,462775088,2000,,,,False,65,18,0,0,PartType0,3227695,110,110,True,kg,9.990931371446103e+19,6.950615558551488e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.990931373379151e+19,1.0
Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v02_90000.hdf5,A2000,n65,r18,v02,,90000,0.004,2327034,9.988116170897632e+19,0.0,3.43700836182e+19,0.343828955338,1.88743022681e+19,0.188813379207,0.0,97.0,8.10884352635e+19,0.811186620793,7.2068980794618e+19,9.99627375316e+19,1.88743022681e+19,0.188813379207,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v02_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,18,2,0,PartType0,3227695,97,97,True,kg,9.988116170897632e+19,7.2068980228806525e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.988116171551374e+19,1.0
Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v04_90000.hdf5,A2000,n65,r18,v04,,90000,0.004,2413599,9.992832950516353e+19,0.0,1.69454709215e+19,0.16951787576,1.42814971587e+19,0.142868207808,0.0,85.0,8.56812403729e+19,0.857131792192,7.47499262911025e+19,9.99627375316e+19,1.42814971587e+19,0.142868207808,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v04_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,18,4,0,PartType0,3227695,85,85,True,kg,9.992832950516353e+19,7.474992570662914e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.99283295083374e+19,1.0
Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v06_90000.hdf5,A2000,n65,r18,v06,,90000,0.004,2624570,9.98488286756013e+19,0.0,0.0,0.0,0.0,0.0,0.0,111.0,9.99627375316e+19,1.0,8.128376505202008e+19,9.99627375316e+19,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v06_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,18,6,0,PartType0,3227695,111,111,True,kg,9.98488286756013e+19,8.128376525725855e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.984882870426778e+19,1.0
Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v08_90000.hdf5,A2000,n65,r18,v08,,90000,0.004,2665776,9.950716409517148e+19,0.0,0.0,0.0,0.0,0.0,0.0,107.0,9.99627375316e+19,1.0,8.255992793688279e+19,9.99627375316e+19,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,18,8,0,PartType0,3227695,107,107,True,kg,9.950716409517148e+19,8.255992842152944e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.950716416638435e+19,1.0
Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v10_90000.hdf5,A2000,n65,r18,v10,,90000,0.004,2604691,9.99000226254968e+19,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.99627375316e+19,1.0,8.066810611914172e+19,9.99627375316e+19,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,18,10,0,PartType0,3227695,8,8,True,kg,9.99000226254968e+19,8.06681062186211e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.99000226383038e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.001,0,0.0,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,0.0,6.691050284499999e+19,0.669354446439,0.0,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,0,0,True,kg,0.0,0.0,,True,"-1,2147483647",20,0.0,0.0,0.0,0.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.002,5197,3.46031454521306e+18,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,1388.0,6.691050284499999e+19,0.669354446439,1.6095273777469766e+17,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,1388,1388,True,kg,3.46031454521306e+18,1.6095282634117914e+17,1.0,True,"-1,2147483647",20,0.0,0.0,3.460313525412319e+18,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.003,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.0035,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0035_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.004,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.0045,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0045_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.005,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0050_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.006,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0060_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.008,2642611,9.996273753185247e+19,0.0,5.75424774586e+19,0.575639271988,3.30522346866e+19,0.330645553561,0.0,2.0,6.691050284499999e+19,0.669354446439,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,462775088,2000,,,,False,65,19,0,0,PartType0,3227695,2,2,True,kg,9.996273753185247e+19,8.184250098740077e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996273753035448e+19,1.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.001,0,0.0,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,0.0,8.335403783789999e+19,0.833851091878,0.0,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,0,0,True,kg,0.0,0.0,,True,"-1,2147483647",20,0.0,0.0,0.0,0.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.002,3360,3.1313782614360305e+18,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,1296.0,8.335403783789999e+19,0.833851091878,1.0406026533057789e+17,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,1296,1296,True,kg,3.1313782614360305e+18,1.0406025918729869e+17,1.0,True,"-1,2147483647",20,0.0,0.0,3.1313777878896886e+18,1.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.003,2817032,9.996078640347588e+19,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,5.0,8.335403783789999e+19,0.833851091878,8.724437421443444e+19,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,5,5,True,kg,9.996078640347588e+19,8.72443726858744e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996078640038027e+19,1.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.0035,2817032,9.99610961067042e+19,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,5.0,8.335403783789999e+19,0.833851091878,8.724437421443444e+19,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,5,5,True,kg,9.99610961067042e+19,8.72443726858744e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996109610355093e+19,1.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.004,2817033,9.99611270771214e+19,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,5.0,8.335403783789999e+19,0.833851091878,8.72444051847515e+19,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,5,5,True,kg,9.99611270771214e+19,8.72444036562916e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996112707386796e+19,1.0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,,90000,0.0045,2817033,9.99612199881024e+19,0.0,5.66488289598e+19,0.566699455804,1.66086996937e+19,0.166148908122,0.0,5.0,8.335403783789999e+19,0.833851091878,8.72444051847515e+19,9.99627375316e+19,1.66086996937e+19,0.166148908122,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r20_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,462775088,2000,,,,False,65,20,0,0,PartType0,3227695,5,5,True,kg,9.99612199881024e+19,8.72444036562916e+19,1.0,True,"-1,2147483647",20,0.0,0.0,9.996121998481916e+19,1.0
