task,dataset,feature_set,target,model,group_column,group_value,count,mean_residual,mean_absolute_error,underprediction_rate
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.0059,5,9.234833036582564e+18,9.529347487672445e+18,0.6
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.006,14,-1.2933602618068582e+18,2.74657970829942e+18,0.21428571428571427
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.0074,2,2.175369013411335e+19,2.175369013411335e+19,1.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.008,12,-3.3920968570327946e+18,3.4837807628375834e+18,0.08333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.0086,3,2.0879613065644175e+18,2.0879613065644175e+18,1.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,0.0126,3,3.4064735000072003e+18,3.4064735000072003e+18,1.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,,225,-7.395555555555555,1.2897173327336811e+17,0.3022222222222222
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,,225,-1258946512757198.0,8.494125780465043e+16,0.49333333333333335
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,,225,1.3536249738953314e+16,7.323150919160082e+16,0.47555555555555556
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,,225,-241959215053010.5,1.0350792310996704e+17,0.3688888888888889
regression,all_successful_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,,407,0.0905143935818716,124.51415291390751,0.257985257985258
regression,all_successful_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,,407,-3.7577080467208144,95.44444907984364,0.3022113022113022
regression,all_successful_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,,407,-4.862824989650035,85.59947755963285,0.1891891891891892
regression,all_successful_runs,without_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,,407,0.3865506425306231,116.38408374434147,0.36117936117936117
regression,all_successful_runs,without_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,,407,3.323412138280954e-05,0.08547816585918852,0.4004914004914005
regression,all_successful_runs,without_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,,407,-0.0013586467345540049,0.024421184872556245,0.5110565110565111
regression,all_successful_runs,without_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,,407,-0.002387649582178222,0.020770964126030838,0.36363636363636365
regression,all_successful_runs,without_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,,407,-0.00013901417167655486,0.04386249051257463,0.5135135135135135
regression,all_successful_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,,407,1193648655491092.2,1.858707031952421e+18,0.36609336609336607
regression,all_successful_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,,407,-5.193326871548057e+16,8.237797851547762e+17,0.4226044226044226
regression,all_successful_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,,407,9.608810975816755e+16,6.49565056334354e+17,0.3415233415233415
regression,all_successful_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,fof_linking_length,,407,5.9484990416627416e+16,1.7598185983834962e+18,0.3955773955773956
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.001,1,-1.4307093470314498e+17,1.4307093470314498e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.002,40,-1.8705270029703123e+17,1.8705270029703123e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0027,2,-1.695069106072101e+17,1.695069106072101e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.003,12,-7838577056546211.0,5.814333255858602e+16,0.4166666666666667
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0034,2,-1.6950355951459763e+17,1.6950355951459763e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0035,7,3.4337884027929304e+16,4.780309857719051e+16,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.004,116,-1.0456698272281042e+16,8.521024161301974e+16,0.2672413793103448
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0044,2,2.2914581223717533e+17,2.2914581223717533e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0045,7,3.0285462413533028e+16,4.554265181926539e+16,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.005,9,2.4056058879469804e+16,3.630387321210451e+16,0.5555555555555556
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0059,5,2.3795749641961686e+17,2.3795749641961686e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.006,7,2.7328911774434484e+16,4.3040990646815656e+16,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0074,2,2.367175014498197e+17,2.367175014498197e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.008,7,2.8575456294042924e+16,4.312125086404116e+16,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0086,3,7.727118817403181e+17,7.727118817403181e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0126,3,1.3701305083044431e+18,1.3701305083044431e+18,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.001,1,3.293356387053147e+16,3.293356387053147e+16,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.002,40,-1.476806413850129e+16,3.40489381632685e+16,0.375
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0027,2,-1.4277401981823624e+16,8.99657719836158e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.003,12,-3.0239122717771936e+16,5.6369245989267416e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0034,2,-7.911296658342845e+16,8.55119069932791e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0035,7,-1.1626549206477508e+16,3.856188879762939e+16,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.004,116,1595787915472895.0,7.953040171074763e+16,0.4224137931034483
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0044,2,1.9577900565549453e+17,1.9577900565549453e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0045,7,-3.4937691252830164e+16,4.11923828237387e+16,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.005,9,-4.017254804891194e+16,5.672338139002304e+16,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0059,5,1.0274172847192891e+17,1.1078142499202466e+17,0.8
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.006,7,-4.177017679257861e+16,4.692097377462753e+16,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0074,2,2.0335069486813888e+17,2.0335069486813888e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.008,7,-4.0199929208074856e+16,4.599864977087066e+16,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0086,3,-3.265591098708483e+17,3.265591098708483e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0126,3,4.833148966281016e+17,6.796970130023844e+17,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.001,1,5.606139142353809e+16,5.606139142353809e+16,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.002,40,-5234075299395734.0,1.434625315695432e+16,0.375
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0027,2,-3.682347027893028e+16,7.37590046956502e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.003,12,-1.5000247728333266e+16,6.4095801067564776e+16,0.5833333333333334
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0034,2,-1.2297029641949776e+17,1.2297029641949776e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0035,7,2.8526037291649384e+16,3.347700688097713e+16,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.004,116,4970223317868684.0,6.600815275796808e+16,0.3620689655172414
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0044,2,1.9712583998271827e+17,1.9712583998271827e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0045,7,1.9225961989356704e+16,2.592879105054575e+16,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.005,9,6990265044687733.0,2.8513340476324304e+16,0.7777777777777778
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0059,5,1.1907055242624978e+17,1.5376582004127306e+17,0.8
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.006,7,3030051490310811.5,1.7898815990182538e+16,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0074,2,1.994164219787159e+17,1.994164219787159e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.008,7,372321983606848.0,1.7376808246939766e+16,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0086,3,-2922848305283541.5,2.1152946540161456e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0126,3,3.9350106483270086e+17,7.27302840408669e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.001,1,4.0124061641868685e+17,4.0124061641868685e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.002,40,9872374520315176.0,8.990678273063918e+16,0.575
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0027,2,-6.376882850145695e+16,9.784252703219651e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.003,12,4.203596212747535e+16,8.057978829986421e+16,0.8333333333333334
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0034,2,-9.31552495115312e+16,9.817807261176938e+16,0.5
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0035,7,2.5368177066554468e+16,3.0264603291708956e+16,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.004,116,-9881940908206240.0,8.827600722726706e+16,0.3275862068965517
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0044,2,2.628974262698958e+17,2.628974262698958e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0045,7,-1.9890136189049612e+16,4.445232835349286e+16,0.14285714285714285
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.005,9,-7027092868525753.0,7.063206179208642e+16,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0059,5,3.990130554377102e+16,1.5021290316788797e+17,0.6
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.006,7,-8.465552428995995e+16,8.605656289042678e+16,0.14285714285714285
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0074,2,1.8935235828361802e+17,1.8935235828361802e+17,1.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.008,7,-1.6582076305276717e+17,1.6582076305276717e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0086,3,4.153143938220454e+16,1.6673320949429466e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,fof_linking_length,0.0126,3,2.4007824098228112e+17,7.782735143778755e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.001,1,-187.11666666666667,187.11666666666667,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.002,40,80.37194444444444,324.03305555555556,0.175
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0027,2,-154.11388888888888,154.11388888888888,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.003,12,-65.9875,125.44953703703705,0.16666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0034,2,-154.11388888888888,154.11388888888888,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0035,7,-96.41428571428573,96.41428571428573,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.004,116,-0.4171455938697342,157.8264367816092,0.15517241379310345
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0044,2,466.5055555555556,466.5055555555556,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0045,7,-95.55714285714286,95.55714285714286,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.005,9,-34.903086419753095,113.29691358024691,0.2222222222222222
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0059,5,108.83111111111111,260.7733333333333,0.4
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.006,7,-95.12857142857145,95.12857142857145,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0074,2,453.5055555555556,453.5055555555556,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.008,7,-95.55714285714286,95.55714285714286,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0086,3,-162.93148148148148,162.93148148148148,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,fof_linking_length,0.0126,3,-157.9074074074074,157.9074074074074,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.001,1,-123.10285800730404,123.10285800730404,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.002,40,-50.95210896191929,117.19480830596622,0.525
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0027,2,-4.667143690355362,21.71041715960949,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.003,12,-38.27018072433689,48.23055555690413,0.25
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0034,2,-2.952978257189832,23.424582592775018,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0035,7,-13.150564930671488,23.805034833476718,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.004,116,10.148756171314615,112.33419033305846,0.4482758620689655
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0044,2,302.4549700690804,302.4549700690804,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0045,7,2.1099718118955946,13.868538201366253,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.005,9,-37.56935567600098,49.99708568631576,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0059,5,113.9003037034749,125.38935352430765,0.6
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.006,7,2.5385432404670234,13.72568105850911,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0074,2,289.80979657020833,289.80979657020833,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.008,7,2.1099718118955946,13.868538201366253,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0086,3,-20.753702872730212,20.753702872730212,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,fof_linking_length,0.0126,3,-20.05054905729586,20.05054905729586,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.001,1,-205.92136519961514,205.92136519961514,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.002,40,-46.84214127816625,133.30167658961406,0.425
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0027,2,-45.57356030543531,45.57356030543531,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.003,12,-20.398923840819677,27.57450827644581,0.16666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0034,2,-43.0587745911496,43.0587745911496,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0035,7,0.0813830653473693,14.364892479213925,0.7142857142857143
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.004,116,7.400339120171023,106.83493531915083,0.43103448275862066
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0044,2,296.183476190476,296.183476190476,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0045,7,0.019364787329081423,13.691139129389128,0.7142857142857143
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.005,9,2.521235329485332,18.92008841056067,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0059,5,112.07243275613268,121.20916248196242,0.6
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.006,7,0.07651350237065913,13.203191472548612,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0074,2,283.15160714285696,283.15160714285696,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.008,7,0.7632939256510818,13.109312031883459,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0086,3,-14.099199414782737,14.099199414782737,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,fof_linking_length,0.0126,3,-18.01260289401955,18.01260289401955,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.001,1,10.715670233472764,10.715670233472764,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.002,40,165.1332052619852,275.28384188224175,0.75
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0027,2,-123.65744604962178,123.65744604962178,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.003,12,-199.47643219866202,199.47643219866202,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0034,2,-57.26778049358485,57.26778049358485,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0035,7,-223.22747510627408,223.22747510627408,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.004,116,-17.980803701416498,153.7877471034006,0.31896551724137934
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0044,2,67.26415387859777,219.97687343070595,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0045,7,-130.93033399988124,130.93033399988124,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.005,9,-57.84876515789251,74.25620020361713,0.2222222222222222
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0059,5,-4.566222710947693,179.5235268783917,0.4
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.006,7,6.658234802565237,19.75723748629874,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0074,2,366.12910654001234,366.12910654001234,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.008,7,189.10965987249378,189.10965987249378,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0086,3,-68.86267404791866,68.86267404791866,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_fragment_count,ridge,fof_linking_length,0.0126,3,186.0660976190611,186.0660976190611,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.001,1,-0.13245528202541004,0.13245528202541004,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.002,40,-0.07759103217506393,0.10236666456492234,0.15
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0027,2,-0.09908230774646704,0.09908230774646704,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.003,12,0.0036534263532606464,0.066146385208622,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0034,2,-0.09908348740584778,0.09908348740584778,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0035,7,0.02352029711014145,0.039250384727298575,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.004,116,0.014193670367814102,0.06723690827867569,0.6206896551724138
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0044,2,0.0956319430425374,0.0956319430425374,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0045,7,0.02353092017911363,0.03926014818904679,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.005,9,0.04044686254297701,0.05267915842209378,0.8888888888888888
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0059,5,0.05822687049164606,0.05822687049164606,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.006,7,0.023537679082494878,0.03926436235879989,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0074,2,0.09546918029556309,0.09546918029556309,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.008,7,0.023537572642635878,0.0392649025627686,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0086,3,0.038409517819470856,0.040620729803527295,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,fof_linking_length,0.0126,3,0.04354969394889798,0.04354969394889798,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.001,1,-0.04980299590252905,0.04980299590252905,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.002,40,-0.0023920872801060354,0.02026212155573791,0.4
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0027,2,-0.0017368105617421026,0.07816111339000223,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.003,12,-0.0009326735653067605,0.022090320833913362,0.5833333333333334
