dataset,feature_set,target,model,group_feature,group_value,count,mean_residual,median_residual,mae_within_group
clean_subset,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.8,3,-13.537564653633671,-31.228810791813828,30.208276367474454
clean_subset,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.0,2,-59.78298490376585,-59.78298490376585,59.78298490376585
clean_subset,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.4,1,53.740616705029026,53.740616705029026,53.740616705029026
clean_subset,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.6,2,13.107242023502252,13.107242023502252,34.2016331593514
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.0,19,128.82161814257879,-3.946214886964981,230.62575139236986
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.2,2,17.302673160173,17.302673160173,17.302673160173
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.6,5,7.130702477152397,30.51346596921593,35.23292258297248
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.8,3,-14.748628226711565,-14.140776334776334,20.036056798140127
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.0,2,-79.01985780423287,-79.01985780423287,79.01985780423287
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.4,1,21.16186904761892,21.16186904761892,21.16186904761892
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.6,2,-15.95962037037043,-15.95962037037043,25.121489417989352
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.0,19,153.22930195294998,41.410944324789284,418.7381632168659
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.2,2,36.03736543225324,36.03736543225324,36.03736543225324
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.6,5,-200.06424967184307,-218.2519619199054,280.40055532013116
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.8,3,-37.56916008905415,-3.5988950664061576,73.62618370968806
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.0,2,-16.9950641091676,-16.9950641091676,16.9950641091676
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.4,1,-252.20549908566534,-252.20549908566534,252.20549908566534
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.6,2,-171.41926542897497,-171.41926542897497,171.41926542897497
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,19,1.5388579619688307e+19,8.260056947194589e+18,3.1146264842052403e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,2,-1.1035175390097533e+19,-1.1035175390097533e+19,1.1035175390097533e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,5,-9.521477290912797e+18,-3.325715757299798e+18,1.2423444386073242e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,3,5.059151478039658e+18,-1.316421529764597e+19,3.045678084986684e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,2,2.2255499872258572e+19,2.2255499872258572e+19,2.912657641669283e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.4,1,-2.553002265717299e+19,-2.553002265717299e+19,2.553002265717299e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.6,2,-1.663055519335956e+19,-1.663055519335956e+19,1.663055519335956e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.0,19,-1.1526231953867325e+18,7.111872764750561e+17,1.2048862081243867e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.2,2,-1.197053747881477e+18,-1.197053747881477e+18,2.4764795067467643e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.6,5,1.3753983345951875e+18,8.00209399229918e+17,4.1857072274326036e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.8,3,2.47540095029153e+18,1.514660226596997e+18,2.47540095029153e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.0,2,-3.4571493290938604e+18,-3.4571493290938604e+18,7.83234488443823e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.4,1,-4.354469317390858e+17,-4.354469317390858e+17,4.354469317390858e+17
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.6,2,2.024391362317842e+17,2.024391362317842e+17,1.1323160337953713e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.0,19,1.5354927934239716e+18,1.1816638932819712e+17,1.184316281424308e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.2,2,-8.433676136227942e+17,-8.433676136227942e+17,2.0656694163751096e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.6,5,2.4277303550520873e+18,1.5568377511500595e+17,2.84054763233268e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.8,3,4.736073251453054e+18,4.622771845138495e+18,4.736073251453054e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.0,2,8.389636617518907e+18,8.389636617518907e+18,8.389636617518907e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.4,1,8.25681565210624e+16,8.25681565210624e+16,8.25681565210624e+16
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.6,2,3.604302365863734e+18,3.604302365863734e+18,3.6796445513187917e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.0,19,-2.1572702031081825e+18,-5.706586439876608e+18,1.9316977395055907e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.2,2,-1.870450439971378e+19,-1.870450439971378e+19,1.870450439971378e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.6,5,-7.643214504054129e+17,-2.466296646549377e+18,6.972327314062033e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.8,3,1.001861734670998e+19,1.6807534215864637e+19,1.96849923331555e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.0,2,8.920255212656986e+18,8.920255212656986e+18,1.7031240913740904e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.4,1,1.6774620099489882e+19,1.6774620099489882e+19,1.6774620099489882e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.6,2,1.0140355408868317e+19,1.0140355408868317e+19,1.0140355408868317e+19
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.0,19,487174.6232057416,254977.88636363635,988661.2452153111
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.2,2,-342973.61363636365,-342973.61363636365,342973.61363636365
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.6,5,-307784.11363636365,-111912.11363636365,393665.2227272728
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.8,3,175696.88636363627,-411718.11363636365,979970.3712121212
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.0,2,731948.3863636362,731948.3863636362,940467.5
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.4,1,-812914.1136363636,-812914.1136363636,812914.1136363636
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.6,2,-524560.6136363636,-524560.6136363636,524560.6136363636
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.0,19,-30681.877786125828,21253.617136239278,390800.148787831
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.2,2,-22381.654030013553,-22381.654030013553,115969.83635128352
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.6,5,47822.96385417569,20745.333277808415,110773.45356722308
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.8,3,116966.02859376468,120253.7119525011,116966.02859376468
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.0,2,-78737.16385157971,-78737.16385157971,298346.4674608977
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.4,1,-20550.66634875993,-20550.66634875993,20550.66634875993
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.6,2,-2003.7785830184148,-2003.7785830184148,32495.282965741542
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.0,19,46450.39802038329,3484.4083703703363,373480.8895217299
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.2,2,-21033.902199074306,-21033.902199074306,65118.40762103195
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.6,5,74113.66591337198,1455.430861833156,86799.00024300166
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.8,3,151947.98830026467,149968.24804761918,151947.98830026467
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.0,2,269914.09248280444,269914.09248280444,269914.09248280444
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.4,1,2831.1021626984148,2831.1021626984148,2831.1021626984148
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.6,2,116505.56259722222,116505.56259722222,118692.46043452382
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.0,19,-70882.90587982997,-181406.45312832296,612148.3127894123
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.2,2,-605654.0395391766,-605654.0395391766,605654.0395391766
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.6,5,-23904.346819465027,-80231.26085452526,222749.55597935422
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.8,3,322395.73831624165,537362.6333488678,637367.1845937046
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.0,2,289076.40754360985,289076.40754360985,555227.4602161231
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.4,1,537279.4898744477,537279.4898744477,537279.4898744477
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.6,2,320554.4719802678,320554.4719802678,320554.4719802678
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.0,19,85.73365231259966,-193.42424242424244,489.96650717703346
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.2,2,-130.92424242424244,-130.92424242424244,130.92424242424244
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.6,5,175.17575757575756,-52.424242424242436,290.0848484848485
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.8,3,-201.4242424242424,-179.42424242424244,201.4242424242424
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.0,2,-306.42424242424244,-306.42424242424244,306.42424242424244
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.4,1,-161.42424242424244,-161.42424242424244,161.42424242424244
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.6,2,-213.42424242424244,-213.42424242424244,213.42424242424244
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.0,19,132.60717427987447,14.451832011749673,193.51834058884097
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.2,2,21.798662712761754,21.798662712761754,21.798662712761754
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.6,5,-15.097325919106936,14.863535195298368,55.73308666285114
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.8,3,-13.537564653633646,-31.22881079181377,30.2082763674744
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.0,2,-59.78298490376585,-59.78298490376585,59.78298490376585
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.4,1,53.740616705029055,53.740616705029055,53.740616705029055
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.6,2,13.107242023502295,13.107242023502295,34.20163315935139
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.0,19,129.43332240323036,-3.9687148869650173,231.29262273739909
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.2,2,17.193609668109474,17.193609668109474,17.193609668109474
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.6,5,7.010335810485742,30.1640215247715,35.423311471861474
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.8,3,-14.98868113676449,-14.140776334776305,20.00822611030948
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.0,2,-79.2615244708995,-79.2615244708995,79.2615244708995
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.4,1,21.16186904761892,21.16186904761892,21.16186904761892
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.6,2,-15.959620370370445,-15.959620370370445,25.121489417989366
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.0,19,153.22930195295004,41.4109443247894,418.738163216866
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.2,2,36.037365432253154,36.037365432253154,36.037365432253154
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.6,5,-200.06424967184296,-218.25196191990517,280.4005553201311
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.8,3,-37.56916008905407,-3.598895066406101,73.62618370968802
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.0,2,-16.99506410916763,-16.99506410916763,16.99506410916763
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.4,1,-252.20549908566528,-252.20549908566528,252.20549908566528
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.6,2,-171.4192654289749,-171.4192654289749,171.4192654289749
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,19,1.5388579619688307e+19,8.260056947194589e+18,3.1146264842052403e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,2,-1.1035175390097533e+19,-1.1035175390097533e+19,1.1035175390097533e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,5,-9.521477290912797e+18,-3.325715757299798e+18,1.2423444386073242e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,3,5.059151478039658e+18,-1.316421529764597e+19,3.045678084986684e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,2,2.2255499872258572e+19,2.2255499872258572e+19,2.912657641669283e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.4,1,-2.553002265717299e+19,-2.553002265717299e+19,2.553002265717299e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.6,2,-1.663055519335956e+19,-1.663055519335956e+19,1.663055519335956e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.0,19,-1.2496145087274442e+18,7.111872764810854e+17,1.2052414630586563e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.2,2,-1.1970537478814802e+18,-1.1970537478814802e+18,2.4764795067467694e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.6,5,1.3753983345951826e+18,8.002093992299192e+17,4.185707227432602e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.8,3,2.475400950291526e+18,1.5146602265970012e+18,2.475400950291526e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.0,2,-3.4571493290938665e+18,-3.4571493290938665e+18,7.83234488443824e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.4,1,-4.354469317390817e+17,-4.354469317390817e+17,4.354469317390817e+17
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.6,2,2.024391362317883e+17,2.024391362317883e+17,1.1323160337953713e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.0,19,1.4962383557400827e+18,1.161273313194752e+17,1.178559056934916e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.2,2,-8.803339287872932e+17,-8.803339287872932e+17,2.1026357315396106e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.6,5,2.4517970734359194e+18,1.4421050627936666e+17,2.872287227557922e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.8,3,4.747168062689629e+18,4.620783974826105e+18,4.747168062689629e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.0,2,8.40830034285116e+18,8.40830034285116e+18,8.40830034285116e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.4,1,8.25681565210624e+16,8.25681565210624e+16,8.25681565210624e+16
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.6,2,3.6043023658637317e+18,3.6043023658637317e+18,3.6796445513187896e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.0,19,-2.157270203108177e+18,-5.706586439876608e+18,1.9316977395055903e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.2,2,-1.870450439971377e+19,-1.870450439971377e+19,1.870450439971377e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.6,5,-7.643214504054162e+17,-2.466296646549381e+18,6.972327314062033e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.8,3,1.0018617346709981e+19,1.6807534215864637e+19,1.9684992333155504e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.0,2,8.920255212656988e+18,8.920255212656988e+18,1.7031240913740902e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.4,1,1.6774620099489874e+19,1.6774620099489874e+19,1.6774620099489874e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.6,2,1.0140355408868323e+19,1.0140355408868323e+19,1.0140355408868323e+19
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.0,19,487174.6232057416,254977.88636363635,988661.2452153111
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.2,2,-342973.61363636365,-342973.61363636365,342973.61363636365
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.6,5,-307784.11363636365,-111912.11363636365,393665.2227272728
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.8,3,175696.88636363627,-411718.11363636365,979970.3712121212
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.0,2,731948.3863636362,731948.3863636362,940467.5
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.4,1,-812914.1136363636,-812914.1136363636,812914.1136363636
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.6,2,-524560.6136363636,-524560.6136363636,524560.6136363636
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.0,19,-30767.57905951477,21253.617136239292,390567.0225741028
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.2,2,-22381.654030013597,-22381.654030013597,115969.83635128348
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.6,5,47822.96385417569,20745.3332778084,110773.45356722308
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.8,3,116966.02859376486,120253.71195250121,116966.02859376486
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.0,2,-78737.16385157945,-78737.16385157945,298346.4674608975
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.4,1,-20550.666348759813,-20550.666348759813,20550.666348759813
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.6,2,-2003.7785830182984,-2003.7785830182984,32495.282965741542
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.0,19,46554.27545703046,2173.547870371025,371691.2524710477
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.2,2,-20997.51937500015,-20997.51937500015,65132.98368584656
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.6,5,75370.86288162592,5202.938639610889,88359.4481001445
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.8,3,153556.82713359816,149904.06138095236,153556.82713359816
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.0,2,272359.6477883603,272359.6477883603,272359.6477883603
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.4,1,2831.1021626984148,2831.1021626984148,2831.1021626984148
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.6,2,116505.56259722234,116505.56259722234,118692.46043452393
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.0,19,-70882.90587982984,-181406.45312832296,612148.3127894122
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.2,2,-605654.0395391765,-605654.0395391765,605654.0395391765
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.6,5,-23904.346819464954,-80231.26085452526,222749.55597935422
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.8,3,322395.73831624177,537362.6333488678,637367.1845937046
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.0,2,289076.40754360985,289076.40754360985,555227.4602161231
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.4,1,537279.4898744477,537279.4898744477,537279.4898744477
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.6,2,320554.47198026784,320554.47198026784,320554.47198026784
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.0,77,-72.68043976483871,-225.00511508951405,380.9902680439765
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.2,3,-296.67178175618074,-348.00511508951405,296.67178175618074
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.4,5,-141.80511508951403,-89.00511508951405,141.80511508951403
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.6,5,-158.80511508951403,-156.00511508951405,158.80511508951403
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.8,4,-179.00511508951405,-173.50511508951405,179.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.0,1,-185.00511508951405,-185.00511508951405,185.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.2,2,-193.50511508951405,-193.50511508951405,193.50511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.5,1,-175.00511508951405,-175.00511508951405,175.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.0,77,-28.574972129273345,-19.335125405717747,169.75394245743306
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.2,3,35.35134236881913,38.526865715989686,35.35134236881913
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.4,5,71.27615951682901,26.236714529492872,71.27615951682901
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.6,5,-58.94908659323895,-35.64982506404232,75.9886244379241
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.8,4,49.31262737883325,38.929450719961025,49.31262737883325
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.0,1,-19.335100882046618,-19.335100882046618,19.335100882046618
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.2,2,-58.766179313559064,-58.766179313559064,58.766179313559064
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.5,1,26.92643934217864,26.92643934217864,26.92643934217864
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.0,77,-28.97668015498214,-17.412231536981608,157.61793803995425
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.2,3,-17.99708966650643,-15.695903439153483,21.449397105980353
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.4,5,24.360916762866744,11.290572751322713,24.360916762866744
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.6,5,-70.89488544973545,-32.45563888888887,75.49016587301585
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.8,4,1.3510623404373021,-14.276732461982448,32.36448593998596
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.0,1,14.343883597883632,14.343883597883632,14.343883597883632
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.2,2,19.91884896584895,19.91884896584895,19.91884896584895
full,with_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.5,1,5.19319841269845,5.19319841269845,5.19319841269845
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.0,77,-82.48789902505575,-149.63972845978833,353.49192784467726
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.2,3,-311.63365469826925,-301.62845810436477,311.63365469826925
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.4,5,53.618351615373044,56.756981883666754,95.2585812945168
