mass_code,spin_code,spin_orientation,spin_period_hr,resolution_code,periapsis_code,periapsis_rm,velocity_code,v_inf_kms,v_inf_source,timestep,fof_linking_length,physical_output_type,physical_snapshot_date,physical_file,scenario_name,fof_file,row_count_aggregated,physical_file_count,n_fragments,n_fragments_min,n_fragments_max,total_fragment_mass_kg,total_fragment_mass_kg_min,total_fragment_mass_kg_max,bound_fragment_count,bound_fragment_count_min,bound_fragment_count_max,bound_mass_kg,bound_mass_kg_min,bound_mass_kg_max,bound_mass_fraction,bound_mass_fraction_min,bound_mass_fraction_max,largest_bound_fragment_mass_kg,largest_bound_fragment_mass_kg_min,largest_bound_fragment_mass_kg_max,unbound_fragment_count,unbound_fragment_count_min,unbound_fragment_count_max,unbound_mass_kg,unbound_mass_kg_min,unbound_mass_kg_max,unbound_mass_fraction,unbound_mass_fraction_min,unbound_mass_fraction_max,largest_unbound_fragment_mass_kg,largest_unbound_fragment_mass_kg_min,largest_unbound_fragment_mass_kg_max
A2000,,no_spin,,n65,r20,2.0,v00,0.0,physical_snapshot_filename,90000,0.0060,FullVolume,06:18:01 2023-04-24 BST,Ma_xp_A2000_n65_r20_v00_90000.hdf5,Ma_xp_A2000_n65_r20_v00_90000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0060_0000.hdf5,1,1,5,5,5,9.99613128958e+19,9.99613128958e+19,9.99613128958e+19,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9.99613128958e+19,9.99613128958e+19,9.99613128958e+19,1,1,1,8.72444051848e+19,8.72444051848e+19,8.72444051848e+19
A2000,,no_spin,,n65,r20,2.0,v00,0.0,physical_snapshot_filename,90000,0.0080,FullVolume,06:18:01 2023-04-24 BST,Ma_xp_A2000_n65_r20_v00_90000.hdf5,Ma_xp_A2000_n65_r20_v00_90000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0080_0000.hdf5,1,1,5,5,5,9.99613438661e+19,9.99613438661e+19,9.99613438661e+19,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9.99613438661e+19,9.99613438661e+19,9.99613438661e+19,1,1,1,8.72444361551e+19,8.72444361551e+19,8.72444361551e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0010,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0010_0000.hdf5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0020,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0020_0000.hdf5,1,1,1015,1015,1015,2.77859490623e+18,2.77859490623e+18,2.77859490623e+18,0,0,0,0,0,0,0,0,0,0,0,0,1015,1015,1015,2.77859490623e+18,2.77859490623e+18,2.77859490623e+18,1,1,1,4.96640004417e+17,4.96640004417e+17,4.96640004417e+17
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0030,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0030_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0035,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0045,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0050,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0060,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0080,FullVolume,13:44:38 2023-04-22 BST,Ma_xp_A2000_n65_r22_v00_90000.hdf5,Ma_xp_A2000_n65_r22_v00_90000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0010,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0020,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,1,1,1235,1235,1235,1.79609256773e+18,1.79609256773e+18,1.79609256773e+18,0,0,0,0,0,0,0,0,0,0,0,0,1235,1235,1235,1.79609256773e+18,1.79609256773e+18,1.79609256773e+18,1,1,1,1.36579098246e+16,1.36579098246e+16,1.36579098246e+16
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0030,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0035,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0045,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0050,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0060,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,,no_spin,,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0080,FullVolume,10:03:43 2023-04-22 BST,Ma_xp_A2000_n65_r24_v00_90000.hdf5,Ma_xp_A2000_n65_r24_v00_90000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,1,1,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19,1,1,1,9.99627375301e+19,9.99627375301e+19,9.99627375301e+19
A2000,s030mz,retrograde_z,3.0,n65,r12,1.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,15:25:45 2023-05-30 BST,Ma_xp_A2000_s030mz_n65_r12_v00_90000.hdf5,Ma_xp_A2000_s030mz_n65_r12_v00_90000,Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,1,1,1,1,1,9.95093669198e+19,9.95093669198e+19,9.95093669198e+19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.95093669198e+19,9.95093669198e+19,9.95093669198e+19,1,1,1,9.95093669198e+19,9.95093669198e+19,9.95093669198e+19
A2000,s030x,equatorial,3.0,n65,r12,1.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,13:33:34 2023-03-28 BST,Ma_xp_A2000_s030x_n65_r12_v00_90000.hdf5,Ma_xp_A2000_s030x_n65_r12_v00_90000,Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,1,1,4145,4145,4145,9.45497850132e+19,9.45497850132e+19,9.45497850132e+19,1950,1950,1950,1.99425484455e+19,1.99425484455e+19,1.99425484455e+19,0.210921140039,0.210921140039,0.210921140039,3.07596096642e+17,3.07596096642e+17,3.07596096642e+17,2195,2195,2195,7.46072365677e+19,7.46072365677e+19,7.46072365677e+19,0.789078859961,0.789078859961,0.789078859961,1.37142231037e+18,1.37142231037e+18,1.37142231037e+18
A2000,s030x,equatorial,3.0,n65,r16,1.6,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,04:46:33 2023-06-17 BST,Ma_xp_A2000_s030x_n65_r16_v00_90000.hdf5,Ma_xp_A2000_s030x_n65_r16_v00_90000,Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,1,1,522,522,522,9.80352657346e+19,9.80352657346e+19,9.80352657346e+19,66,66,66,6.12772332429e+18,6.12772332429e+18,6.12772332429e+18,0.0625052962154,0.0625052962154,0.0625052962154,3.93357979176e+18,3.93357979176e+18,3.93357979176e+18,456,456,456,9.19075424103e+19,9.19075424103e+19,9.19075424103e+19,0.937494703785,0.937494703785,0.937494703785,2.30739239109e+19,2.30739239109e+19,2.30739239109e+19
A2000,s030x,equatorial,3.0,n65,r20,2.0,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,21:45:04 2023-07-03 BST,Ma_xp_A2000_s030x_n65_r20_v00_90000.hdf5,Ma_xp_A2000_s030x_n65_r20_v00_90000,Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,1,1,3,3,3,9.94908324916e+19,9.94908324916e+19,9.94908324916e+19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9.94908324916e+19,9.94908324916e+19,9.94908324916e+19,1,1,1,6.91070407487e+19,6.91070407487e+19,6.91070407487e+19
A2000,s030y,equatorial,3.0,n65,r12,1.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,21:42:02 2023-04-02 BST,Ma_xp_A2000_s030y_n65_r12_v00_90000.hdf5,Ma_xp_A2000_s030y_n65_r12_v00_90000,Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,1,1,820,820,820,9.73427890382e+19,9.73427890382e+19,9.73427890382e+19,208,208,208,2.36543443713e+19,2.36543443713e+19,2.36543443713e+19,0.243000479081,0.243000479081,0.243000479081,2.6765108538e+18,2.6765108538e+18,2.6765108538e+18,612,612,612,7.36884446668e+19,7.36884446668e+19,7.36884446668e+19,0.756999520919,0.756999520919,0.756999520919,6.31136842098e+18,6.31136842098e+18,6.31136842098e+18
A2000,s030y,equatorial,3.0,n65,r16,1.6,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,17:09:32 2023-06-09 BST,Ma_xp_A2000_s030y_n65_r16_v00_90000.hdf5,Ma_xp_A2000_s030y_n65_r16_v00_90000,Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,1,1,4583,4583,4583,9.19492370215e+19,9.19492370215e+19,9.19492370215e+19,1755,1755,1755,1.95176095514e+19,1.95176095514e+19,1.95176095514e+19,0.212265051714,0.212265051714,0.212265051714,1.25892552822e+18,1.25892552822e+18,1.25892552822e+18,2828,2828,2828,7.243162747e+19,7.243162747e+19,7.243162747e+19,0.787734948286,0.787734948286,0.787734948286,5.53704441585e+18,5.53704441585e+18,5.53704441585e+18
A2000,s030y,equatorial,3.0,n65,r20,2.0,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,12:33:14 2023-06-30 BST,Ma_xp_A2000_s030y_n65_r20_v00_90000.hdf5,Ma_xp_A2000_s030y_n65_r20_v00_90000,Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,1,1,60,60,60,9.94074747352e+19,9.94074747352e+19,9.94074747352e+19,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,9.94074747352e+19,9.94074747352e+19,9.94074747352e+19,1,1,1,7.69797701022e+19,7.69797701022e+19,7.69797701022e+19
A2000,s030z,prograde_z,3.0,n65,r11,1.1,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,02:05:58 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r11_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r11_v00_90000,Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,1,1,424,424,424,9.93166591513e+19,9.93166591513e+19,9.93166591513e+19,179,179,179,2.72080469172e+19,2.72080469172e+19,2.72080469172e+19,0.273952498501,0.273952498501,0.273952498501,2.22142596893e+18,2.22142596893e+18,2.22142596893e+18,245,245,245,7.2108612234e+19,7.2108612234e+19,7.2108612234e+19,0.726047501499,0.726047501499,0.726047501499,2.44261194983e+18,2.44261194983e+18,2.44261194983e+18
A2000,s030z,prograde_z,3.0,n65,r12,1.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,07:20:49 2023-03-26 BST,Ma_xp_A2000_s030z_n65_r12_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r12_v00_90000,Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,1,1,370,370,370,9.939120597e+19,9.939120597e+19,9.939120597e+19,128,128,128,2.73981114107e+19,2.73981114107e+19,2.73981114107e+19,0.275659311539,0.275659311539,0.275659311539,2.07063307941e+18,2.07063307941e+18,2.07063307941e+18,242,242,242,7.19930945593e+19,7.19930945593e+19,7.19930945593e+19,0.724340688461,0.724340688461,0.724340688461,3.15632929693e+18,3.15632929693e+18,3.15632929693e+18
A2000,s030z,prograde_z,3.0,n65,r13,1.3,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,05:16:50 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r13_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r13_v00_90000,Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,1,1,400,400,400,9.93805069753e+19,9.93805069753e+19,9.93805069753e+19,134,134,134,2.65902429105e+19,2.65902429105e+19,2.65902429105e+19,0.267559944297,0.267559944297,0.267559944297,1.99580305201e+18,1.99580305201e+18,1.99580305201e+18,266,266,266,7.27902640648e+19,7.27902640648e+19,7.27902640648e+19,0.732440055703,0.732440055703,0.732440055703,2.82107315231e+18,2.82107315231e+18,2.82107315231e+18
A2000,s030z,prograde_z,3.0,n65,r14,1.4,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,19:49:02 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r14_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r14_v00_90000,Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,1,1,391,391,391,9.80297588987e+19,9.80297588987e+19,9.80297588987e+19,146,146,146,2.36545017095e+19,2.36545017095e+19,2.36545017095e+19,0.241299192972,0.241299192972,0.241299192972,1.85161836507e+18,1.85161836507e+18,1.85161836507e+18,245,245,245,7.43752571892e+19,7.43752571892e+19,7.43752571892e+19,0.758700807028,0.758700807028,0.758700807028,2.92790576082e+18,2.92790576082e+18,2.92790576082e+18
A2000,s030z,prograde_z,3.0,n65,r15,1.5,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,06:37:59 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r15_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r15_v00_90000,Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,1,1,369,369,369,9.94105900309e+19,9.94105900309e+19,9.94105900309e+19,131,131,131,2.54298425361e+19,2.54298425361e+19,2.54298425361e+19,0.255806172443,0.255806172443,0.255806172443,1.86011462554e+18,1.86011462554e+18,1.86011462554e+18,238,238,238,7.39807474948e+19,7.39807474948e+19,7.39807474948e+19,0.744193827557,0.744193827557,0.744193827557,3.15582581483e+18,3.15582581483e+18,3.15582581483e+18
A2000,s030z,prograde_z,3.0,n65,r16,1.6,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,09:18:06 2023-03-26 BST,Ma_xp_A2000_s030z_n65_r16_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r16_v00_90000,Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,1,1,377,377,377,9.93493225526e+19,9.93493225526e+19,9.93493225526e+19,156,156,156,2.51067014296e+19,2.51067014296e+19,2.51067014296e+19,0.252711350058,0.252711350058,0.252711350058,2.29609865817e+18,2.29609865817e+18,2.29609865817e+18,221,221,221,7.4242621123e+19,7.4242621123e+19,7.4242621123e+19,0.747288649942,0.747288649942,0.747288649942,3.19808684376e+18,3.19808684376e+18,3.19808684376e+18
A2000,s030z,prograde_z,3.0,n65,r17,1.7,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,22:22:47 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r17_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r17_v00_90000,Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,1,1,382,382,382,9.91766911269e+19,9.91766911269e+19,9.91766911269e+19,147,147,147,2.50402732598e+19,2.50402732598e+19,2.50402732598e+19,0.252481434652,0.252481434652,0.252481434652,1.80838183957e+18,1.80838183957e+18,1.80838183957e+18,235,235,235,7.41364178672e+19,7.41364178672e+19,7.41364178672e+19,0.747518565348,0.747518565348,0.747518565348,2.66707056439e+18,2.66707056439e+18,2.66707056439e+18
A2000,s030z,prograde_z,3.0,n65,r18,1.8,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,15:15:59 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r18_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r18_v00_90000,Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,1,1,347,347,347,9.9417324104e+19,9.9417324104e+19,9.9417324104e+19,126,126,126,2.4089132634e+19,2.4089132634e+19,2.4089132634e+19,0.242303168498,0.242303168498,0.242303168498,1.94007387685e+18,1.94007387685e+18,1.94007387685e+18,221,221,221,7.532819147e+19,7.532819147e+19,7.532819147e+19,0.757696831502,0.757696831502,0.757696831502,3.34570150251e+18,3.34570150251e+18,3.34570150251e+18
A2000,s030z,prograde_z,3.0,n65,r19,1.9,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,01:13:59 2023-04-09 BST,Ma_xp_A2000_s030z_n65_r19_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r19_v00_90000,Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,1,1,350,350,350,9.93967128054e+19,9.93967128054e+19,9.93967128054e+19,129,129,129,2.32504573227e+19,2.32504573227e+19,2.32504573227e+19,0.233915757035,0.233915757035,0.233915757035,1.90747341075e+18,1.90747341075e+18,1.90747341075e+18,221,221,221,7.61462554827e+19,7.61462554827e+19,7.61462554827e+19,0.766084242965,0.766084242965,0.766084242965,4.17704485567e+18,4.17704485567e+18,4.17704485567e+18
A2000,s030z,prograde_z,3.0,n65,r20,2.0,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,04:04:38 2023-03-27 BST,Ma_xp_A2000_s030z_n65_r20_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r20_v00_90000,Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,1,1,354,354,354,9.93020896379e+19,9.93020896379e+19,9.93020896379e+19,146,146,146,2.19344809788e+19,2.19344809788e+19,2.19344809788e+19,0.220886398854,0.220886398854,0.220886398854,1.61545379164e+18,1.61545379164e+18,1.61545379164e+18,208,208,208,7.73676086591e+19,7.73676086591e+19,7.73676086591e+19,0.779113601146,0.779113601146,0.779113601146,3.20944665868e+18,3.20944665868e+18,3.20944665868e+18
A2000,s030z,prograde_z,3.0,n65,r22,2.2,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,03:29:35 2023-04-10 BST,Ma_xp_A2000_s030z_n65_r22_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r22_v00_90000,Ma_xp_A2000_s030z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,1,1,307,307,307,9.94167891542e+19,9.94167891542e+19,9.94167891542e+19,112,112,112,2.06896844171e+19,2.06896844171e+19,2.06896844171e+19,0.208110567572,0.208110567572,0.208110567572,1.92456033459e+18,1.92456033459e+18,1.92456033459e+18,195,195,195,7.87271047371e+19,7.87271047371e+19,7.87271047371e+19,0.791889432428,0.791889432428,0.791889432428,6.2436815459e+18,6.2436815459e+18,6.2436815459e+18
A2000,s030z,prograde_z,3.0,n65,r24,2.4,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,02:30:14 2023-04-12 BST,Ma_xp_A2000_s030z_n65_r24_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r24_v00_90000,Ma_xp_A2000_s030z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,1,1,261,261,261,9.94192750971e+19,9.94192750971e+19,9.94192750971e+19,74,74,74,1.41991393031e+19,1.41991393031e+19,1.41991393031e+19,0.142820788919,0.142820788919,0.142820788919,1.59163279469e+18,1.59163279469e+18,1.59163279469e+18,187,187,187,8.5220135794e+19,8.5220135794e+19,8.5220135794e+19,0.857179211081,0.857179211081,0.857179211081,1.70949795476e+19,1.70949795476e+19,1.70949795476e+19
A2000,s030z,prograde_z,3.0,n65,r26,2.6,v00,0.0,physical_snapshot_filename,90000,0.0040,FullVolume,00:39:27 2023-04-18 BST,Ma_xp_A2000_s030z_n65_r26_v00_90000.hdf5,Ma_xp_A2000_s030z_n65_r26_v00_90000,Ma_xp_A2000_s030z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,1,1,164,164,164,9.94222645225e+19,9.94222645225e+19,9.94222645225e+19,6,6,6,7.24734164845e+18,7.24734164845e+18,7.24734164845e+18,0.0728945541852,0.0728945541852,0.0728945541852,6.69325959529e+18,6.69325959529e+18,6.69325959529e+18,158,158,158,9.2174922874e+19,9.2174922874e+19,9.2174922874e+19,0.927105445815,0.927105445815,0.927105445815,4.32657903998e+19,4.32657903998e+19,4.32657903998e+19
