sample_filename,sample_file_path,node_path,node_type,shape,dtype,attribute_name,attribute_value_preview
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,Expression for physical CGS units,b'[ - ] '
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,Lossy compression filter,b'None'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,U_I exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,U_L exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,U_M exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,U_T exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,U_t exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,a-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/ProgenitorParticleIDs,dataset,"(1002827,)",int64,h-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,Conversion factor to CGS (not including cosmological corrections),[1.e+08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,Conversion factor to physical CGS (including cosmological corrections),[1.e+08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,Description,b'Smoothing lengths (FWHM of the kernel) of the particles'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,Expression for physical CGS units,b'a U_L  [ cm ]'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,Lossy compression filter,b'None'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,U_I exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,U_L exponent,[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,U_M exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,U_T exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,U_t exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,a-scale exponent,[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SmoothingLengths,dataset,"(1002827,)",float32,h-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,Conversion factor to CGS (not including cosmological corrections),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,Conversion factor to physical CGS (including cosmological corrections),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,Description,b'Number of times this particle has been split. Note that both particles that take part in the splitting have counter...
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,Expression for physical CGS units,b'[ - ] '
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,Lossy compression filter,b'None'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,U_I exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,U_L exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,U_M exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,U_T exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,U_t exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,a-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitCounts,dataset,"(1002827,)",uint8,h-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,Conversion factor to CGS (not including cosmological corrections),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,Conversion factor to physical CGS (including cosmological corrections),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,Description,b'Binary tree describing splitting events. Particles that keep the original ID have a value of zero in a splitting ev...
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,Expression for physical CGS units,b'[ - ] '
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,Lossy compression filter,b'None'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,U_I exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,U_L exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,U_M exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,U_T exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,U_t exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,a-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/SplitTrees,dataset,"(1002827,)",int64,h-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,Conversion factor to CGS (not including cosmological corrections),[1.e+08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,Conversion factor to physical CGS (including cosmological corrections),[1.e+08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,Description,b'Velocities of the particles'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,Expression for physical CGS units,b'U_L U_t^-1  [ cm s^-1 ]'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,Lossy compression filter,b'None'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,U_I exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,U_L exponent,[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,U_M exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,U_T exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,U_t exponent,[-1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,a-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PartType0/Velocities,dataset,"(1002827, 3)",float32,h-scale exponent,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants,group,,,Constants choice,b'SWIFT defaults (PDG 2019)'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,T_CMB_0,[2.7255]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,astronomical_unit,[1.49597871e+13]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,avogadro_number,[6.02214076e+23]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,boltzmann_k,[1.380649e-16]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,caseb_recomb,[2.6e-13]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,earth_mass,[5.97217e+27]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,electron_charge,[1.60217663e-19]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,electron_mass,[9.1093837e-28]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,electron_volt,[1.60217663e-12]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,light_year,[9.46063e+17]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,newton_G,[6.6743e-08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,parsec,[3.08567758e+18]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,planck_h,[6.62607015e-27]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,planck_hbar,[1.05457182e-27]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,primordial_He_fraction,[0.248]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,proton_mass,[1.67262192e-24]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,reduced_hubble,[3.24077929e-18]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,solar_mass,[1.98841e+33]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,speed_light_c,[2.99792458e+10]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,stefan_boltzmann,[5.67037442e-05]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,thomson_cross_section,[6.65245873e-25]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/CGS,group,,,year,[31556925.1]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,T_CMB_0,[2.7255]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,astronomical_unit,[149597.8707]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,avogadro_number,[6.02214076e+23]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,boltzmann_k,[1.380649e-59]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,caseb_recomb,[2.6e-37]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,earth_mass,[5.97217]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,electron_charge,[1.60217663e-19]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,electron_mass,[9.1093837e-55]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,electron_volt,[1.60217663e-55]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,light_year,[9.46063e+09]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,newton_G,[6.6743e-05]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0013_0000.hdf5,PhysicalConstants/InternalUnits,group,,,parsec,[3.08567758e+10]
