fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,physical_path,physical_exists,fof_filename_exists_in_source,metadata_status,metadata_conflicts,spin_orientation,spin_period_hr,periapsis_rm,v_inf_kms,v_inf_source,physical_snapshot_date,physical_output_type,physical_run_name,physical_particle_count,scenario_name
Ma_xp_A2000_s036z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036z_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s036z,90000,0.0040,296,1.000754864144901e+20,116,2.0435472193904198e+19,0.20420057824415738,2.3042385775154895e+18,180,7.964001422058593e+19,0.7957994217558427,6.103734749875597e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,3.6,2.0,0.0,physical_snapshot_filename,00:19:11 2023-03-28 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036z_n65_r20_v00_90000
Ma_xp_A2000_s047mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047mz_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s047mz,90000,0.0040,318,9.983410726807233e+19,0,0.0,0.0,0.0,318,9.983410726807233e+19,1.0,9.606643198306773e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r12_v00_90000.hdf5,True,False,mapped,,retrograde_z,4.7,1.2,0.0,physical_snapshot_filename,14:24:30 2023-04-27 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047mz_n65_r12_v00_90000
Ma_xp_A2000_s047mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047mz_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s047mz,90000,0.0040,1,1.0007002011234022e+20,0,0.0,0.0,0.0,1,1.0007002011234022e+20,1.0,1.0007002011234022e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r16_v00_90000.hdf5,True,False,mapped,,retrograde_z,4.7,1.6,0.0,physical_snapshot_filename,17:46:36 2023-06-15 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047mz_n65_r16_v00_90000
Ma_xp_A2000_s047mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047mz_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s047mz,90000,0.0040,1,1.0007002011234022e+20,0,0.0,0.0,0.0,1,1.0007002011234022e+20,1.0,1.0007002011234022e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r16_v06_90000.hdf5,True,False,mapped,,retrograde_z,4.7,1.6,0.6,physical_snapshot_filename,20:56:44 2023-06-15 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047mz_n65_r16_v06_90000
Ma_xp_A2000_s047x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047x_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s047x,90000,0.0040,2124,9.543141346539608e+19,752,1.9256215889350988e+19,0.20178068405466287,2.1109373786239148e+18,1372,7.61751975760451e+19,0.7982193159453371,5.725862656478333e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.2,0.0,physical_snapshot_filename,06:04:14 2023-04-02 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047x_n65_r12_v00_90000
Ma_xp_A2000_s047x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047x_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s047x,90000,0.0040,469,9.88145080917746e+19,137,1.085619964806501e+19,0.10986443041321671,3.3657532131684326e+18,332,8.79583084437096e+19,0.8901355695867834,1.8385063010243834e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.6,0.0,physical_snapshot_filename,08:32:44 2023-06-21 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047x_n65_r16_v00_90000
Ma_xp_A2000_s047x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047x_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s047x,90000,0.0040,283,9.926899236916809e+19,0,0.0,0.0,0.0,283,9.926899236916809e+19,1.0,3.3811896030168826e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,4.7,1.6,0.6,physical_snapshot_filename,22:05:15 2023-06-22 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047x_n65_r16_v06_90000
Ma_xp_A2000_s047x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047x_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s047x,90000,0.0040,2,9.999435712323943e+19,0,0.0,0.0,0.0,2,9.999435712323943e+19,1.0,8.071633788721742e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,2.0,0.0,physical_snapshot_filename,21:03:10 2023-07-07 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047x_n65_r20_v00_90000
Ma_xp_A2000_s047y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047y_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s047y,90000,0.0040,1739,9.625288382704452e+19,466,2.039318605854486e+19,0.2118709097089402,3.0060771035310556e+18,1273,7.585969776849964e+19,0.7881290902910596,5.18299413098745e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.2,0.0,physical_snapshot_filename,04:09:01 2023-04-03 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047y_n65_r12_v00_90000
Ma_xp_A2000_s047y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047y_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s047y,90000,0.0040,1635,9.647879687856962e+19,578,1.6811867680956938e+19,0.17425453285986486,1.87749283694052e+18,1057,7.96669291976127e+19,0.8257454671401353,1.7148917675866081e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.6,0.0,physical_snapshot_filename,13:07:18 2023-06-14 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047y_n65_r16_v00_90000
Ma_xp_A2000_s047y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047y_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s047y,90000,0.0040,1462,9.702321600533871e+19,147,4.021404217524558e+18,0.04144785529788334,2.0052750057513574e+18,1315,9.300181178781413e+19,0.9585521447021164,2.5960317819099898e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,4.7,1.6,0.6,physical_snapshot_filename,18:30:52 2023-06-18 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047y_n65_r16_v06_90000
Ma_xp_A2000_s047y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047y_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s047y,90000,0.0040,117,9.965983871941308e+19,0,0.0,0.0,0.0,117,9.965983871941308e+19,1.0,9.092204465005599e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,2.0,0.0,physical_snapshot_filename,18:02:09 2023-06-29 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047y_n65_r20_v00_90000
Ma_xp_A2000_s047z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r11_v00_90000.hdf5,A2000,n65,r11,v00,s047z,90000,0.0040,369,9.995590854962427e+19,148,2.6768782120192975e+19,0.26780590070774357,1.9471116510524175e+18,221,7.318712642943128e+19,0.7321940992922563,3.4785989818616305e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r11_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.1,0.0,physical_snapshot_filename,10:58:14 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r11_v00_90000
Ma_xp_A2000_s047z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s047z,90000,0.0040,348,9.99846421329071e+19,136,2.5771081224135254e+19,0.25775039720478665,2.0026484777644086e+18,212,7.421356090877184e+19,0.7422496027952132,3.7851432783649976e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.0,physical_snapshot_filename,19:15:00 2023-03-26 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v00_90000
Ma_xp_A2000_s047z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v02_90000.hdf5,A2000,n65,r12,v02,s047z,90000,0.0040,343,9.997499043368203e+19,125,2.5123784477470368e+19,0.25130069398842425,2.0797987817665933e+18,218,7.485120595621165e+19,0.7486993060115756,3.411480116074117e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v02_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.2,physical_snapshot_filename,01:10:38 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v02_90000
Ma_xp_A2000_s047z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v04_90000.hdf5,A2000,n65,r12,v04,s047z,90000,0.0040,342,9.942921057595079e+19,124,2.1810909918108295e+19,0.2193611896520856,2.127329444855716e+18,218,7.761830065784249e+19,0.7806388103479144,3.2945837981961943e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v04_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.4,physical_snapshot_filename,20:12:07 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162242,Ma_xp_A2000_s047z_n65_r12_v04_90000
Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v06_90000.hdf5,A2000,n65,r12,v06,s047z,90000,0.0040,319,9.999065466684196e+19,89,1.5425155838592311e+19,0.1542659750552415,1.6451558672998144e+18,230,8.456549882824965e+19,0.8457340249447584,3.659386384145489e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v06_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.6,physical_snapshot_filename,04:08:38 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v06_90000
Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v08_90000.hdf5,A2000,n65,r12,v08,s047z,90000,0.0040,305,9.998571806003364e+19,52,7.275419234046766e+18,0.07276458453474768,1.0564022143213082e+18,253,9.271029882598688e+19,0.9272354154652525,4.3538024100017797e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v08_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.8,physical_snapshot_filename,04:22:04 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v08_90000
Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v10_90000.hdf5,A2000,n65,r12,v10,s047z,90000,0.0040,260,9.999866083046833e+19,14,1.2686130177014318e+18,0.012686300068079527,2.4999483249373434e+17,246,9.87300478127669e+19,0.9873136999319204,4.714807606088727e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v10_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,1.0,physical_snapshot_filename,18:04:25 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v10_90000
Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v12_90000.hdf5,A2000,n65,r12,v12,s047z,90000,0.0040,228,1.0000888213816448e+20,0,0.0,0.0,0.0,228,1.0000888213816448e+20,1.0,3.7107460820111816e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v12_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,1.2,physical_snapshot_filename,20:52:59 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v12_90000
Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v14_90000.hdf5,A2000,n65,r12,v14,s047z,90000,0.0040,178,1.0000796443564181e+20,0,0.0,0.0,0.0,178,1.0000796443564181e+20,1.0,4.45626864640912e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v14_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,1.4,physical_snapshot_filename,20:36:24 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r12_v14_90000
Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v16_90000.hdf5,A2000,n65,r12,v16,s047z,90000,0.0040,136,9.998027513458196e+19,0,0.0,0.0,0.0,136,9.998027513458196e+19,1.0,5.278023812249422e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v16_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,1.6,physical_snapshot_filename,20:30:52 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162267,Ma_xp_A2000_s047z_n65_r12_v16_90000
Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,s047z,90000,0.0040,371,9.997252213026279e+19,141,2.5777188692826227e+19,0.2578427366195575,2.2580545908085565e+18,230,7.419533343743656e+19,0.7421572633804425,3.461289213080032e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r13_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.3,0.0,physical_snapshot_filename,19:57:22 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r13_v00_90000
Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,s047z,90000,0.0040,345,9.997815492522e+19,139,2.476439317207697e+19,0.2476980415431734,1.9010999439075543e+18,206,7.521376175314305e+19,0.7523019584568268,2.9119967697327165e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r14_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.4,0.0,physical_snapshot_filename,01:06:46 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r14_v00_90000
Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,s047z,90000,0.0040,358,9.996840829124696e+19,142,2.4887207089148215e+19,0.24895071867746532,2.333021395641088e+18,216,7.508120120209877e+19,0.7510492813225348,4.5005715281170493e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r15_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.5,0.0,physical_snapshot_filename,11:47:34 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r15_v00_90000
Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s047z,90000,0.0040,356,9.997106646412529e+19,140,2.3630460914755875e+19,0.2363730002143739,2.2709024265037522e+18,216,7.634060554936941e+19,0.7636269997856261,3.074968084586886e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.0,physical_snapshot_filename,05:58:18 2023-03-27 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r16_v00_90000
Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v02_90000.hdf5,A2000,n65,r16,v02,s047z,90000,0.0040,339,9.990277673649281e+19,131,2.243393501458702e+19,0.22455767244347552,2.1832143656382666e+18,208,7.746884172190579e+19,0.7754423275565244,4.2684877177985096e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v02_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.2,physical_snapshot_filename,08:27:43 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s047z_n65_r16_v02_90000
Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v04_90000.hdf5,A2000,n65,r16,v04,s047z,90000,0.0040,349,9.998442061848994e+19,117,1.845939691692057e+19,0.18462273224901707,1.9441686739104146e+18,232,8.152502370156934e+19,0.8153772677509826,4.1545343770626135e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v04_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.4,physical_snapshot_filename,10:43:28 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r16_v04_90000
Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s047z,90000,0.0040,319,9.998600286429628e+19,72,1.204345358801084e+19,0.12045139562541111,1.3686742405290647e+18,247,8.794254927628544e+19,0.8795486043745888,4.152319232977217e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v06_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.6,physical_snapshot_filename,17:37:45 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s047z_n65_r16_v06_90000
Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v08_90000.hdf5,A2000,n65,r16,v08,s047z,90000,0.0040,285,9.999350270926794e+19,34,4.694238411006715e+18,0.04694543429141849,5.888169428115082e+17,251,9.529926429826123e+19,0.9530545657085816,4.3776310313775447e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v08_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.8,physical_snapshot_filename,22:24:58 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r16_v08_90000
Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v10_90000.hdf5,A2000,n65,r16,v10,s047z,90000,0.0040,265,9.999856589574632e+19,1,1.7183189119505994e+16,0.00017183435547886113,1.7183189119505994e+16,264,9.99813827066268e+19,0.999828165644521,5.924339566526646e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v10_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,1.0,physical_snapshot_filename,11:08:37 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r16_v10_90000
Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,s047z,90000,0.0040,329,9.997492714386122e+19,125,2.3454641764215812e+19,0.23460523987644638,1.756577614794356e+18,204,7.652028537964542e+19,0.7653947601235538,4.135768942167755e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r17_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.7,0.0,physical_snapshot_filename,22:41:10 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r17_v00_90000
Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,s047z,90000,0.0040,322,9.997964223626248e+19,121,2.164021724387621e+19,0.21644623605211633,2.709849049482535e+18,201,7.833942499238627e+19,0.7835537639478837,5.847189262525086e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r18_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.8,0.0,physical_snapshot_filename,10:08:46 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r18_v00_90000
Ma_xp_A2000_s047z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,s047z,90000,0.0040,292,9.998669905236415e+19,101,1.91438447943908e+19,0.1914639144589117,2.9650336481202094e+18,191,8.084285425797335e+19,0.8085360855410882,9.994445308968286e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r19_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.9,0.0,physical_snapshot_filename,10:50:44 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r19_v00_90000
Ma_xp_A2000_s047z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s047z,90000,0.0040,239,9.997935743239312e+19,79,1.5104308040275235e+19,0.15107426601025012,2.109639937088193e+18,160,8.487504939211787e+19,0.8489257339897498,2.8705577529180512e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,0.0,physical_snapshot_filename,07:28:14 2023-03-31 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r20_v00_90000
Ma_xp_A2000_s047z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v02_90000.hdf5,A2000,n65,r20,v02,s047z,90000,0.0040,272,9.993030781341735e+19,79,1.4763618879945075e+19,0.1477391514445311,2.0834063021342098e+18,193,8.51666889334723e+19,0.8522608485554691,2.953030731712916e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v02_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,0.2,physical_snapshot_filename,23:24:36 2023-04-14 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r20_v02_90000
Ma_xp_A2000_s047z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v04_90000.hdf5,A2000,n65,r20,v04,s047z,90000,0.0040,220,9.999033821809182e+19,46,9.20636033327237e+18,0.09207249917679157,2.1618224027566108e+18,174,9.078397788481946e+19,0.9079275008232085,2.9501035770285e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v04_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,0.4,physical_snapshot_filename,11:18:24 2023-04-15 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r20_v04_90000
Ma_xp_A2000_s047z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v06_90000.hdf5,A2000,n65,r20,v06,s047z,90000,0.0040,215,1.000050847490093e+20,11,3.081486937179809e+18,0.030813302592699772,1.8376835332347167e+18,204,9.69235978118295e+19,0.9691866974073003,3.397875966963829e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v06_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,0.6,physical_snapshot_filename,03:01:07 2023-04-16 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r20_v06_90000
Ma_xp_A2000_s047z_n65_r20_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v08_90000.hdf5,A2000,n65,r20,v08,s047z,90000,0.0040,171,1.000039455322404e+20,0,0.0,0.0,0.0,171,1.000039455322404e+20,1.0,3.865749207229332e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v08_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,0.8,physical_snapshot_filename,19:55:04 2023-04-17 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s047z_n65_r20_v08_90000
Ma_xp_A2000_s047z_n65_r20_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r20_v10_90000.hdf5,A2000,n65,r20,v10,s047z,90000,0.0040,142,9.999448370314812e+19,0,0.0,0.0,0.0,142,9.999448370314812e+19,1.0,5.067892079974599e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v10_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.0,1.0,physical_snapshot_filename,22:12:21 2023-04-19 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r20_v10_90000
