simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,largest_fragment_particle_count,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,total_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles
Ma_xp_A2000_s036x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036x,36,x,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162274,6,6,2427888,True,kg,1.0014694255148795e+20,7.690049200240045e+19,1.0014694255148795e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036y,36,y,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162235,2223,2223,130038,True,kg,9.457361979632024e+19,4.1188070636185487e+18,9.457361979632024e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036y,36,y,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162274,4671,4671,304257,True,kg,9.060976529541202e+19,9.636978611964975e+18,9.060976529541202e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s036y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036y,36,y,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162274,3299,3299,528023,True,kg,9.360629928402433e+19,1.6724497181276367e+19,9.360629928402433e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036y,36,y,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162274,86,86,3033591,True,kg,1.0000884475079003e+20,9.608540947110996e+19,1.0000884475079003e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036z,36,z,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162263,451,451,92447,True,kg,9.945154414940145e+19,2.928153940897505e+18,9.945154414940145e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036z,36,z,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162274,346,346,114985,True,kg,1.0006351373319396e+20,3.642019610617014e+18,1.0006351373319396e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s036z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036z,36,z,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162274,348,348,105301,True,kg,1.0007301582340286e+20,3.3352833234033644e+18,1.0007301582340286e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s036z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s036z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s036z,36,z,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162274,296,296,192706,True,kg,1.0007548638994117e+20,6.103734135121298e+18,1.0007548638994117e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s047mz,47,mz,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,318,318,3035762,True,kg,9.983410723694284e+19,9.606643374909229e+19,9.983410723694284e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047mz_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s047mz,47,mz,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,1,1,3162278,True,kg,1.0007002011406333e+20,1.0007002011406333e+20,1.0007002011406333e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047mz_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s047mz,47,mz,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,1,1,3162278,True,kg,1.0007002011405043e+20,1.0007002011405043e+20,1.0007002011405043e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047x,47,x,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,2124,2124,180941,True,kg,9.543141501533017e+19,5.725859836408121e+18,9.543141501533017e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047x,47,x,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,469,469,580980,True,kg,9.881450868905705e+19,1.8385058640548016e+19,9.881450868905705e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047x,47,x,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,283,283,1068478,True,kg,9.926899270235174e+19,3.3811890284185182e+19,9.926899270235174e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047x,47,x,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162278,2,2,2550689,True,kg,9.99943571095155e+19,8.071634119475515e+19,9.99943571095155e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047y,47,y,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,1739,1739,163786,True,kg,9.625288316454556e+19,5.182994806164234e+18,9.625288316454556e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047y,47,y,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,1635,1635,541917,True,kg,9.647879722141622e+19,1.7148913108017676e+19,9.647879722141622e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047y,47,y,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,1462,1462,820363,True,kg,9.702321651005355e+19,2.5960314172369887e+19,9.702321651005355e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047y,47,y,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162278,117,117,2873196,True,kg,9.965983890382642e+19,9.092205150998466e+19,9.965983890382642e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r11_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r11,11,v00,0,90000,0.004,0,PartType0,3162278,369,369,109926,True,kg,9.995590858863911e+19,3.478597918664595e+18,9.995590858863911e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,348,348,119613,True,kg,9.998464206186385e+19,3.7851438411297664e+18,9.998464206186385e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v02,2,90000,0.004,0,PartType0,3162278,343,343,107805,True,kg,9.99749905187224e+19,3.411483973745561e+18,9.99749905187224e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v04,4,90000,0.004,0,PartType0,3162242,342,342,104111,True,kg,9.942921080788499e+19,3.2945838954995717e+18,9.942921080788499e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v06,6,90000,0.004,0,PartType0,3162278,319,319,115639,True,kg,9.999065461526494e+19,3.6593940343404175e+18,9.999065461526494e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v08,8,90000,0.004,0,PartType0,3162278,305,305,137583,True,kg,9.998571825650383e+19,4.3538011695748844e+18,9.998571825650383e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v10,10,90000,0.004,0,PartType0,3162278,260,260,148991,True,kg,9.999866074646816e+19,4.714807625612702e+18,9.999866074646816e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v12,12,90000,0.004,0,PartType0,3162278,228,228,117262,True,kg,1.0000888230802168e+20,3.7107463440089626e+18,1.0000888230802168e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v14,14,90000,0.004,0,PartType0,3162278,178,178,140821,True,kg,1.000079643968874e+20,4.45626874947139e+18,1.000079643968874e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r12,12,v16,16,90000,0.004,0,PartType0,3162267,136,136,166789,True,kg,9.998027519813706e+19,5.278030425250689e+18,9.998027519813706e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r13,13,v00,0,90000,0.004,0,PartType0,3162278,371,371,109379,True,kg,9.997252215993082e+19,3.461287899874549e+18,9.997252215993082e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r14,14,v00,0,90000,0.004,0,PartType0,3162278,345,345,92021,True,kg,9.997815495701776e+19,2.9119964036350034e+18,9.997815495701776e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r15,15,v00,0,90000,0.004,0,PartType0,3162278,358,358,142221,True,kg,9.996840830370773e+19,4.5005809166399836e+18,9.996840830370773e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,102000,0.004,0,PartType0,3162278,292,292,137608,True,kg,1.0000590760740962e+20,4.35459752463663e+18,1.0000590760740962e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,108000,0.004,0,PartType0,3162278,279,279,152187,True,kg,1.0001109737944606e+20,4.815944557462872e+18,1.0001109737944606e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,66000,0.004,0,PartType0,3162278,368,368,221323,True,kg,9.99385987220319e+19,7.003745135675653e+18,9.99385987220319e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,72000,0.004,0,PartType0,3162278,541,541,94953,True,kg,9.98644863914162e+19,3.004778944289225e+18,9.98644863914162e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,78000,0.004,0,PartType0,3162278,481,481,95678,True,kg,9.989072015302094e+19,3.027721504678577e+18,9.989072015302094e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,84000,0.004,0,PartType0,3162278,410,410,96294,True,kg,9.99403709776883e+19,3.0472140746708977e+18,9.99403709776883e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,356,356,97171,True,kg,9.997106656223512e+19,3.0749666647718385e+18,9.997106656223512e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v00,0,96000,0.004,0,PartType0,3162278,319,319,136802,True,kg,9.99905598180192e+19,4.329091700059251e+18,9.99905598180192e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v02,2,90000,0.004,0,PartType0,3162275,339,339,134887,True,kg,9.990277675641802e+19,4.2684818074648013e+18,9.990277675641802e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v04,4,90000,0.004,0,PartType0,3162278,349,349,131286,True,kg,9.99844206642353e+19,4.154535866101355e+18,9.99844206642353e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162274,319,319,131216,True,kg,9.998600286397617e+19,4.152317490535088e+18,9.998600286397617e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v08,8,90000,0.004,0,PartType0,3162278,285,285,138336,True,kg,9.999350267670251e+19,4.377632524217567e+18,9.999350267670251e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r16,16,v10,10,90000,0.004,0,PartType0,3162278,265,265,187213,True,kg,9.999856582055395e+19,5.924336741287792e+18,9.999856582055395e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r17,17,v00,0,90000,0.004,0,PartType0,3162278,329,329,130693,True,kg,9.997492726742852e+19,4.1357673074465925e+18,9.997492726742852e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r18,18,v00,0,90000,0.004,0,PartType0,3162278,322,322,184775,True,kg,9.997964224882683e+19,5.847184472241694e+18,9.997964224882683e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r19_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r19,19,v00,0,90000,0.004,0,PartType0,3162278,292,292,315831,True,kg,9.998669907936403e+19,9.994438511704197e+18,9.998669907936403e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162278,239,239,907115,True,kg,9.997935745231089e+19,2.8705573018586513e+19,9.997935745231089e+19,1.0,True,"-1,2147483647",20
