fof_file,physical_file,matched_physical_file_found,readable,particle_count_match,nonfof_velocity_max_abs,nonfof_velocity_nonzero_count,status,error_message
Ma_xp_A2000_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v08_90000.hdf5,True,True,True,1282.2251301258802,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v10_90000.hdf5,True,True,True,1322.9945907369256,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_no_fragments,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,True,True,1112.4764569103718,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_no_fragments,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,True,True,True,1071.9633428379893,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v02_90000.hdf5,True,True,True,1081.2621330842376,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v04_90000.hdf5,True,True,True,1150.6762821227312,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v06_90000.hdf5,True,True,True,1131.021068431437,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v08_90000.hdf5,True,True,True,1198.1374118477106,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v10_90000.hdf5,True,True,True,1274.7213477268815,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_no_fragments,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,True,True,True,1002.4314979091287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_no_fragments,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r20_v00_90000.hdf5,True,True,True,957.9722536727786,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r20_v02_90000.hdf5,True,True,True,1050.653401762247,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r20_v04_90000.hdf5,True,True,True,1086.5620570257306,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r20_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r20_v06_90000.hdf5,True,True,True,1164.1193414106965,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_no_fragments,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r22_v00_90000.hdf5,True,True,True,956.4029751345515,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_no_fragments,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r24_v00_90000.hdf5,True,True,True,933.6581570096314,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030mz_n65_r12_v00_90000.hdf5,True,True,True,996.06451112777,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030x_n65_r12_v00_90000.hdf5,True,True,True,51803.37280035019,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030x_n65_r16_v00_90000.hdf5,True,True,True,1154.3587315827608,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030x_n65_r16_v06_90000.hdf5,True,True,True,1227.19700448215,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030x_n65_r20_v00_90000.hdf5,True,True,True,1041.6429722681642,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030y_n65_r12_v00_90000.hdf5,True,True,True,1425.1112006604671,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030y_n65_r16_v00_90000.hdf5,True,True,True,1245.2681548893452,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030y_n65_r16_v06_90000.hdf5,True,True,True,1301.3993157073855,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030y_n65_r20_v00_90000.hdf5,True,True,True,1016.1828249692917,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r11_v00_90000.hdf5,True,True,True,1483.8213101029396,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v00_90000.hdf5,True,True,True,1445.7867946475744,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v02_90000.hdf5,True,True,True,1260.9396362677217,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v04_90000.hdf5,True,True,True,1278.381678275764,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v06_90000.hdf5,True,True,True,1309.3594461679459,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v08_90000.hdf5,True,True,True,1339.9701565504074,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v10_90000.hdf5,True,True,True,3868.6932530254126,3162255,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v12_90000.hdf5,True,True,True,1406.3880080357194,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v14_90000.hdf5,True,True,True,1485.9555521979928,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v16_90000.hdf5,True,True,True,245808.34805965424,3162274,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r13_v00_90000.hdf5,True,True,True,1425.898284651339,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r14_v00_90000.hdf5,True,True,True,9460.775181651115,3162022,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r15_v00_90000.hdf5,True,True,True,1263.337442651391,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v00_90000.hdf5,True,True,True,6874.082610011101,3162276,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v02_90000.hdf5,True,True,True,1253.7665897980332,3162273,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v06_90000.hdf5,True,True,True,7582.357618957758,3162267,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v08_90000.hdf5,True,True,True,1291.6182167828083,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v10_90000.hdf5,True,True,True,1335.7087736949325,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r17_v00_90000.hdf5,True,True,True,9964.266791939735,3162269,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r18_v00_90000.hdf5,True,True,True,1206.0481822118163,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r19_v00_90000.hdf5,True,True,True,1202.7038028463721,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v00_90000.hdf5,True,True,True,73319.33826208115,3162273,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v02_90000.hdf5,True,True,True,18063.81717324257,3162273,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v04_90000.hdf5,True,True,True,1217.9581681266427,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v06_90000.hdf5,True,True,True,1222.1395736560225,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v08_90000.hdf5,True,True,True,1246.579340659082,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r20_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v10_90000.hdf5,True,True,True,1320.3287962824106,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r22_v00_90000.hdf5,True,True,True,1163.1553061306477,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r24_v00_90000.hdf5,True,True,True,1197.067671455443,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r26_v00_90000.hdf5,True,True,True,1065.4013603925705,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r28_v00_90000.hdf5,True,True,True,999.4675638154149,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s030z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r30_v00_90000.hdf5,True,True,True,977.935385890305,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036mz_n65_r12_v00_90000.hdf5,True,True,True,906.2968310900033,3162274,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r12_v00_90000.hdf5,True,True,True,1275.1697795465589,3162274,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r16_v00_90000.hdf5,True,True,True,1128.278556279838,3162274,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r16_v06_90000.hdf5,True,True,True,5056.073889136314,3162268,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r20_v00_90000.hdf5,True,True,True,1011.6973426192999,3162274,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_s036y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036y_n65_r12_v00_90000.hdf5,True,True,True,5100.67492723465,3162235,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
