fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,largest_fragment_particle_count,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,target_mass_kg,captured_mass_kg,captured_mass_fraction,raw_hdf5_path,method,unresolved_handling,normalization_notes
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0045,266,774368,9.988500203565375e+19,56,4.45892042878e+19,0.446058255194,2.8833984591674737e+18,210,5.53735332438e+19,0.553941744806,2.3982422483007123e+19,9.99627375316e+19,4.03616321275e+19,0.403766774742,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.005,267,774369,9.988809906736003e+19,56,4.45892042878e+19,0.446058255194,2.8833984591674737e+18,211,5.53735332438e+19,0.553941744806,2.3982453453324186e+19,9.99627375316e+19,4.03616321275e+19,0.403766774742,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.006,265,774369,9.989333305094364e+19,56,4.45892042878e+19,0.446058255194,2.8833984591674737e+18,209,5.53735332438e+19,0.553941744806,2.3982453453324186e+19,9.99627375316e+19,4.03616321275e+19,0.403766774742,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.008,258,774371,9.990154018496528e+19,55,4.45892042878e+19,0.446058255194,2.8833984591674737e+18,203,5.53735332438e+19,0.553941744806,2.398251539395831e+19,9.99627375316e+19,4.03616321275e+19,0.403766774742,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v02_90000.hdf5,A2000,n65,r16,v02,,90000,0.004,253,823009,9.988240052900348e+19,42,4.06466209851e+19,0.406617725653,2.9722832691372964e+18,211,5.93161165465e+19,0.593382274347,2.548884967522687e+19,9.99627375316e+19,3.69608125812e+19,0.369745902262,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v02_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v04_90000.hdf5,A2000,n65,r16,v04,,90000,0.004,209,924840,9.988320575722504e+19,23,3.33960981169e+19,0.334085469662,3.1905930341119585e+18,186,6.65666394147e+19,0.665914530338,2.8642588031982055e+19,9.99627375316e+19,2.98316623855e+19,0.29842782543,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v04_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,,90000,0.004,191,1035800,9.988927593926487e+19,0,2.3133866766e+19,0.231424902291,0.0,191,7.68288707656e+19,0.768575097709,3.2079054413197554e+19,9.99627375316e+19,1.9581974013e+19,0.195892734599,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v06_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v08_90000.hdf5,A2000,n65,r16,v08,,90000,0.004,152,1251650,9.989413827884818e+19,0,7.64489888565e+18,0.0764774862557,0.0,152,9.23178386459e+19,0.923522513744,3.876399735106134e+19,9.99627375316e+19,6.25303089622e+18,0.0625536179844,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v10_90000.hdf5,A2000,n65,r16,v10,,90000,0.004,232,1828576,9.944596682037058e+19,0,0,0,0.0,232,9.99627375316e+19,1,5.663157849245583e+19,9.99627375316e+19,0,0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.001,0,0,0.0,0,3.87861101579e+19,0.388005682073,0.0,0,6.11766273737e+19,0.611994317927,0.0,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.002,4140,18999,9.501538423241802e+18,377,3.87861101579e+19,0.388005682073,4.226828872712035e+17,3763,6.11766273737e+19,0.611994317927,5.884050538734758e+17,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.003,190,1357274,9.986911426271606e+19,22,3.87861101579e+19,0.388005682073,5.080154018746471e+18,168,6.11766273737e+19,0.611994317927,4.203520612043324e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.0035,189,1357294,9.988196694429707e+19,22,3.87861101579e+19,0.388005682073,5.080154018746471e+18,167,6.11766273737e+19,0.611994317927,4.203582552677448e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.004,187,1357307,9.98886565327826e+19,23,3.87861101579e+19,0.388005682073,5.080154018746471e+18,164,6.11766273737e+19,0.611994317927,4.203622814089629e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.0045,185,1357313,9.989246588178134e+19,23,3.87861101579e+19,0.388005682073,5.080215959380598e+18,162,6.11766273737e+19,0.611994317927,4.203641396279866e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.005,186,1357319,9.989646105268242e+19,24,3.87861101579e+19,0.388005682073,5.080215959380598e+18,162,6.11766273737e+19,0.611994317927,4.2036599784701034e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.006,186,1357321,9.989983681724226e+19,24,3.87861101579e+19,0.388005682073,5.080308870331787e+18,162,6.11766273737e+19,0.611994317927,4.203666172533516e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.008,185,1357324,9.990479206797228e+19,24,3.87861101579e+19,0.388005682073,5.080308870331787e+18,161,6.11766273737e+19,0.611994317927,4.2036754636286345e+19,9.99627375316e+19,3.35818580787e+19,0.335943761725,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.001,0,0,0.0,0,4.14916770565e+19,0.415071436428,0.0,0,5.84710604751e+19,0.584928563572,0.0,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.002,3714,20867,6.648800577965236e+18,0,4.14916770565e+19,0.415071436428,0.0,3714,5.84710604751e+19,0.584928563572,6.462576061465172e+17,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.003,114,2243087,9.984854997171518e+19,0,4.14916770565e+19,0.415071436428,0.0,114,5.84710604751e+19,0.584928563572,6.94691155882022e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.0035,115,2243329,9.986338475358808e+19,0,4.14916770565e+19,0.415071436428,0.0,115,5.84710604751e+19,0.584928563572,6.947661040493124e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.004,117,2243563,9.987602064294951e+19,0,4.14916770565e+19,0.415071436428,0.0,117,5.84710604751e+19,0.584928563572,6.948385745912378e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.0045,115,2243717,9.988323672682504e+19,0,4.14916770565e+19,0.415071436428,0.0,115,5.84710604751e+19,0.584928563572,6.948862688795135e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.005,116,2243886,9.988967855277397e+19,0,4.14916770565e+19,0.415071436428,0.0,116,5.84710604751e+19,0.584928563572,6.9493860871534854e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.006,114,2244071,9.989875285567324e+19,0,4.14916770565e+19,0.415071436428,0.0,114,5.84710604751e+19,0.584928563572,6.949959038019135e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,,90000,0.008,110,2244283,9.990931373379151e+19,0,4.14916770565e+19,0.415071436428,0.0,110,5.84710604751e+19,0.584928563572,6.9506156087408525e+19,9.99627375316e+19,2.46145885951e+19,0.246237640174,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v02_90000.hdf5,A2000,n65,r18,v02,,90000,0.004,97,2327034,9.988116171551374e+19,0,3.43700836182e+19,0.343828955338,0.0,97,6.55926539134e+19,0.656171044662,7.2068980794618e+19,9.99627375316e+19,1.88743022681e+19,0.188813379207,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v02_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v04_90000.hdf5,A2000,n65,r18,v04,,90000,0.004,85,2413599,9.99283295083374e+19,0,1.69454709215e+19,0.16951787576,0.0,85,8.30172666101e+19,0.83048212424,7.47499262911025e+19,9.99627375316e+19,1.42814971587e+19,0.142868207808,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v04_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v06_90000.hdf5,A2000,n65,r18,v06,,90000,0.004,111,2624570,9.984882870426778e+19,0,0,0,0.0,111,9.99627375316e+19,1,8.128376505202008e+19,9.99627375316e+19,0,0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v06_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v08_90000.hdf5,A2000,n65,r18,v08,,90000,0.004,107,2665776,9.950716416638435e+19,0,0,0,0.0,107,9.99627375316e+19,1,8.255992793688279e+19,9.99627375316e+19,0,0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r18_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r18_v10_90000.hdf5,A2000,n65,r18,v10,,90000,0.004,8,2604691,9.99000226383038e+19,0,0,0,0.0,8,9.99627375316e+19,1,8.066810611914172e+19,9.99627375316e+19,0,0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r18_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.001,0,0,0.0,0,5.75424774586e+19,0.575639271988,0.0,0,4.2420260073e+19,0.424360728012,0.0,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.002,1388,5197,3.460313525412319e+18,0,5.75424774586e+19,0.575639271988,0.0,1388,4.2420260073e+19,0.424360728012,1.6095273777469766e+17,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,,90000,0.003,2,2642611,9.996273753035448e+19,0,5.75424774586e+19,0.575639271988,0.0,2,4.2420260073e+19,0.424360728012,8.184250054213822e+19,9.99627375316e+19,3.30522346866e+19,0.330645553561,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r19_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Corrected bound_mass_fraction uses bound_mass_kg / target_mass_kg from raw particle-level Mars-centric orbit tests.
